speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
99999999999999,First Name unavailable,BARRAGAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,BERGMAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2018,Larry,BUCSHON,REPRESENTATIVE,R,IN,8,B001275,114
165,Ken,CALVERT,REPRESENTATIVE,R,CA,42,C000059,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
99999999999999,First Name unavailable,CARBAJAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2159,Matt,CARTWRIGHT,REPRESENTATIVE,D,PA,17,C001090,114
186,Steve,CHABOT,REPRESENTATIVE,R,OH,1,C000266,114
2055,David,CICILLINE,REPRESENTATIVE,D,RI,1,C001084,114
208,James,CLYBURN,REPRESENTATIVE,D,SC,6,C000537,114
213,Thad,COCHRAN,SENATOR,R,MS,N/A,C000567,114
2121,Doug,COLLINS,REPRESENTATIVE,R,GA,9,C001093,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
99999999999999,First Name unavailable,CORREA,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1774,Jim,COSTA,REPRESENTATIVE,D,CA,16,C001059,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DAVIDSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2251,Debbie,DINGELL,REPRESENTATIVE,D,MI,12,D000624,114
99999999999999,First Name unavailable,DUNN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
99999999999999,First Name unavailable,ESPAILLAT,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,EVANS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,FERGUSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1888,Bill,FOSTER,REPRESENTATIVE,D,IL,11,F000454,114
414,Rodney,FRELINGHUYSEN,REPRESENTATIVE,R,NJ,11,F000372,114
99999999999999,First Name unavailable,GAETZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,GALLAGHER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
1487,Kay,GRANGER,REPRESENTATIVE,R,TX,12,G000377,114
2276,Glenn,GROTHMAN,REPRESENTATIVE,R,WI,6,G000576,114
1933,Gregg,HARPER,REPRESENTATIVE,R,MS,3,H001045,114
2032,Vicky,HARTZLER,REPRESENTATIVE,R,MO,4,H001053,114
1844,Mazie,HIRONO,SENATOR,D,HI,N/A,H001042,114
2143,George,HOLDING,REPRESENTATIVE,R,NC,13,H001065,114
566,Steny,HOYER,REPRESENTATIVE,D,MD,5,H000874,114
99999999999999,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
1724,Steve,KING,REPRESENTATIVE,R,IA,4,K000362,114
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
2252,Brenda,LAWRENCE,REPRESENTATIVE,D,MI,14,L000581,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
2111,Alan,LOWENTHAL,REPRESENTATIVE,D,CA,47,L000579,114
709,Nita,LOWEY,REPRESENTATIVE,D,NY,17,L000480,114
99999999999999,First Name unavailable,MARSHALL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1814,Doris,MATSUI,REPRESENTATIVE,D,CA,6,M001163,114
1900,Jeff,MERKLEY,SENATOR,D,OR,N/A,M001176,114
1676,Shelley,MOORE,SENATOR,R,WV,N/A,C001047,114
850,Jerrold,NADLER,REPRESENTATIVE,D,NY,10,N000002,114
1602,Grace,NAPOLITANO,REPRESENTATIVE,D,CA,32,N000179,114
2275,Dan,NEWHOUSE,REPRESENTATIVE,R,WA,4,N000189,114
1510,Bill,PASCRELL,REPRESENTATIVE,D,NJ,9,P000096,114
1927,Chellie,PINGREE,REPRESENTATIVE,D,ME,1,P000597,114
99999999999999,First Name unavailable,ROSEN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2158,Keith,ROTHFUS,REPRESENTATIVE,R,PA,12,R000598,114
2084,Marco,RUBIO,SENATOR,R,FL,N/A,R000595,114
99999999999999,First Name unavailable,SCHNEIDER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
1548,Jeff,SESSIONS,SENATOR,R,AL,N/A,S001141,114
99999999999999,First Name unavailable,SOTO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1890,Jackie,SPEIER,REPRESENTATIVE,D,CA,14,S001175,114
2263,Elise,STEFANIK,REPRESENTATIVE,R,NY,21,S001196,114
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
99999999999999,First Name unavailable,SUOZZI,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,TENNEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1942,Paul,TONKO,REPRESENTATIVE,D,NY,20,T000469,114
2166,Marc,VEASEY,REPRESENTATIVE,D,TX,33,V000131,114
1188,Peter,VISCLOSKY,REPRESENTATIVE,D,IN,1,V000108,114
1596,Greg,WALDEN,REPRESENTATIVE,R,OR,2,W000791,114
1856,Timothy,WALZ,REPRESENTATIVE,D,MN,1,W000799,114
1879,Peter,WELCH,REPRESENTATIVE,D,VT,0,W000800,114
2152,Brad,WENSTRUP,REPRESENTATIVE,R,OH,2,W000815,114
1226,Roger,WICKER,SENATOR,R,MS,N/A,W000437,114
2021,Kevin,YODER,REPRESENTATIVE,R,KS,3,Y000063,114
