speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2229,Pete,AGUILAR,REPRESENTATIVE,D,CA,31,A000371,114
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
99999999999999,First Name unavailable,BERGMAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,BIGGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1838,Gus,BILIRAKIS,REPRESENTATIVE,R,FL,12,B001257,114
2063,Diane,BLACK,REPRESENTATIVE,R,TN,6,B001273,114
2106,Julia,BROWN,REPRESENTATIVE,D,CA,26,B001285,114
2233,Ken,BUCK,REPRESENTATIVE,R,CO,4,B001297,114
1761,G.,BUTTERFIELD,REPRESENTATIVE,D,NC,1,B001251,114
2107,Tony,CARDENAS,REPRESENTATIVE,D,CA,29,C001097,114
179,Thomas,CARPER,SENATOR,D,DE,N/A,C000174,114
1925,Bill,CASSIDY,SENATOR,R,LA,N/A,C001075,114
1654,Wm.,CLAY,REPRESENTATIVE,D,MO,1,C001049,114
1912,Mike,COFFMAN,REPRESENTATIVE,R,CO,6,C001077,114
2259,Bonnie,COLE,REPRESENTATIVE,D,NJ,12,W000822,114
1959,Gerald,CONNOLLY,REPRESENTATIVE,D,VA,11,C001078,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1989,Eric,CRAWFORD,REPRESENTATIVE,R,AR,1,C001087,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
1995,Jeff,DENHAM,REPRESENTATIVE,R,CA,10,D000612,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
344,Eliot,ENGEL,REPRESENTATIVE,D,NY,16,E000179,114
99999999999999,First Name unavailable,FASO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
99999999999999,First Name unavailable,GAETZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1973,John,GARAMENDI,REPRESENTATIVE,D,CA,3,G000559,114
446,Bob,GOODLATTE,REPRESENTATIVE,R,VA,6,G000289,114
2026,Andy,HARRIS,REPRESENTATIVE,R,MD,1,H001052,114
99999999999999,First Name unavailable,HASSAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
511,Alcee,HASTINGS,REPRESENTATIVE,D,FL,20,H000324,114
1863,Dean,HELLER,SENATOR,R,NV,N/A,H001041,114
566,Steny,HOYER,REPRESENTATIVE,D,MD,5,H000874,114
2028,Bill,HUIZENGA,REPRESENTATIVE,R,MI,2,H001058,114
2149,Hakeem,JEFFRIES,REPRESENTATIVE,D,NY,8,J000294,114
1498,Ron,KIND,REPRESENTATIVE,D,WI,3,K000188,114
2014,Adam,KINZINGER,REPRESENTATIVE,R,IL,16,K000378,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
2111,Alan,LOWENTHAL,REPRESENTATIVE,D,CA,47,L000579,114
1806,Kenny,MARCHANT,REPRESENTATIVE,R,TX,24,M001158,114
735,Edward,MARKEY,SENATOR,D,MA,N/A,M000133,114
2130,Luke,MESSER,REPRESENTATIVE,R,IN,6,M001189,114
99999999999999,First Name unavailable,MITCHELL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1507,Jerry,MORAN,SENATOR,R,KS,N/A,M000934,114
1602,Grace,NAPOLITANO,REPRESENTATIVE,D,CA,32,N000179,114
854,Richard,NEAL,REPRESENTATIVE,D,MA,1,N000015,114
859,Bill,NELSON,SENATOR,D,FL,N/A,N000032,114
2275,Dan,NEWHOUSE,REPRESENTATIVE,R,WA,4,N000189,114
99999999999999,First Name unavailable,RASKIN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
968,Pat,ROBERTS,SENATOR,R,KS,N/A,R000307,114
979,Dana,ROHRABACHER,REPRESENTATIVE,R,CA,48,R000409,114
998,Edward,ROYCE,REPRESENTATIVE,R,CA,39,R000487,114
2084,Marco,RUBIO,SENATOR,R,FL,N/A,R000595,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
99999999999999,First Name unavailable,SOTO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1531,Debbie,STABENOW,SENATOR,D,MI,N/A,S000770,114
2110,Mark,TAKANO,REPRESENTATIVE,D,CA,41,T000472,114
2166,Marc,VEASEY,REPRESENTATIVE,D,TX,33,V000131,114
1856,Timothy,WALZ,REPRESENTATIVE,D,MN,1,W000799,114
2182,Elizabeth,WARREN,SENATOR,D,MA,N/A,W000817,114
1823,Sheldon,WHITEHOUSE,SENATOR,D,RI,N/A,W000802,114
1226,Roger,WICKER,SENATOR,R,MS,N/A,W000437,114
