speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2244,Ralph,ABRAHAM,REPRESENTATIVE,R,LA,5,A000374,114
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
2272,Donald,BEYER,REPRESENTATIVE,D,VA,8,B001292,114
1748,Marsha,BLACKBURN,REPRESENTATIVE,R,TN,7,B001243,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
1464,Roy,BLUNT,SENATOR,R,MO,N/A,B000575,114
1687,John,BOOZMAN,SENATOR,R,AR,N/A,B001236,114
2106,Julia,BROWN,REPRESENTATIVE,D,CA,26,B001285,114
2233,Ken,BUCK,REPRESENTATIVE,R,CO,4,B001297,114
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
99999999999999,First Name unavailable,CHENEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,COMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
303,Lloyd,DOGGETT,REPRESENTATIVE,D,TX,35,D000399,114
1850,Joe,DONNELLY,SENATOR,D,IN,N/A,D000607,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
99999999999999,First Name unavailable,EVANS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1633,Jeff,FLAKE,SENATOR,R,AZ,N/A,F000444,114
1791,Virginia,FOXX,REPRESENTATIVE,R,NC,5,F000450,114
1969,Al,FRANKEN,SENATOR,D,MN,N/A,F000457,114
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
446,Bob,GOODLATTE,REPRESENTATIVE,R,VA,6,G000289,114
1487,Kay,GRANGER,REPRESENTATIVE,R,TX,12,G000377,114
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
99999999999999,First Name unavailable,HASSAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2015,Randy,HULTGREN,REPRESENTATIVE,R,IL,14,H001059,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
2134,Daniel,KILDEE,REPRESENTATIVE,D,MI,5,K000380,114
1834,Doug,LAMBORN,REPRESENTATIVE,R,CO,5,L000564,114
1936,Leonard,LANCE,REPRESENTATIVE,R,NJ,7,L000567,114
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
1983,Joe,MANCHIN,SENATOR,D,WV,N/A,M001183,114
2275,Dan,NEWHOUSE,REPRESENTATIVE,R,WA,4,N000189,114
1510,Bill,PASCRELL,REPRESENTATIVE,D,NJ,9,P000096,114
1930,Erik,PAULSEN,REPRESENTATIVE,R,MN,3,P000594,114
2097,Donald,PAYNE,REPRESENTATIVE,D,NJ,10,P000604,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
924,Rob,PORTMAN,SENATOR,R,OH,N/A,P000449,114
99999999999999,First Name unavailable,RASKIN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1986,Martha,ROBY,REPRESENTATIVE,R,AL,2,R000591,114
2109,Raul,RUIZ,REPRESENTATIVE,D,CA,36,R000599,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
2113,Scott,SCOTT,REPRESENTATIVE,D,CA,52,P000608,114
1901,Jeanne,SHAHEEN,SENATOR,D,NH,N/A,S001181,114
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
1829,Jon,TESTER,SENATOR,D,MT,N/A,T000464,114
1155,Mac,THORNBERRY,REPRESENTATIVE,R,TX,13,T000238,114
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
2291,Thom,TILLIS,SENATOR,R,NC,N/A,T000476,114
2182,Elizabeth,WARREN,SENATOR,D,MA,N/A,W000817,114
2224,Bruce,WESTERMAN,REPRESENTATIVE,R,AR,4,W000821,114
1247,Ron,WYDEN,SENATOR,D,OR,N/A,W000779,114
2261,Lee,ZELDIN,REPRESENTATIVE,R,NY,1,Z000017,114
