speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
99999999999999,First Name unavailable,BARRAGAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
2102,Ami,BERA,REPRESENTATIVE,D,CA,7,B001287,114
2063,Diane,BLACK,REPRESENTATIVE,R,TN,6,B001273,114
2106,Julia,BROWN,REPRESENTATIVE,D,CA,26,B001285,114
2197,Bradley,BYRNE,REPRESENTATIVE,R,AL,1,B001289,114
165,Ken,CALVERT,REPRESENTATIVE,R,CA,42,C000059,114
99999999999999,First Name unavailable,CARBAJAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
99999999999999,First Name unavailable,CHENEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2055,David,CICILLINE,REPRESENTATIVE,D,RI,1,C001084,114
,,COHEN,REPRESENTATIVE,D,TN,9,99999999999999999,114
231,Jim,COOPER,REPRESENTATIVE,D,TN,5,C000754,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1774,Jim,COSTA,REPRESENTATIVE,D,CA,16,C001059,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
1995,Jeff,DENHAM,REPRESENTATIVE,R,CA,10,D000612,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
2253,Tom,EMMER,REPRESENTATIVE,R,MN,6,E000294,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
355,Anna,ESHOO,REPRESENTATIVE,D,CA,18,E000215,114
2067,Blake,FARENTHOLD,REPRESENTATIVE,R,TX,27,F000460,114
99999999999999,First Name unavailable,FITZPATRICIK,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1973,John,GARAMENDI,REPRESENTATIVE,D,CA,3,G000559,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1992,Paul,GOSAR,REPRESENTATIVE,R,AZ,4,G000565,114
1749,Jeb,HENSARLING,REPRESENTATIVE,R,TX,5,H001036,114
2223,J.,HILL,REPRESENTATIVE,R,AR,2,H001072,114
2140,Richard,HUDSON,REPRESENTATIVE,R,NC,8,H001067,114
2101,Jared,HUFFMAN,REPRESENTATIVE,D,CA,2,H001068,114
1608,Johnny,ISAKSON,SENATOR,R,GA,N/A,I000055,114
2176,Tim,KAINE,SENATOR,D,VA,N/A,K000384,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
2264,John,KATKO,REPRESENTATIVE,R,NY,24,K000386,114
2228,Stephen,KNIGHT,REPRESENTATIVE,R,CA,25,K000387,114
2252,Brenda,LAWRENCE,REPRESENTATIVE,D,MI,14,L000581,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1814,Doris,MATSUI,REPRESENTATIVE,D,CA,6,M001163,114
2248,John,MOOLENAAR,REPRESENTATIVE,R,MI,4,M001194,114
1694,Lisa,MURKOWSKI,SENATOR,R,AK,N/A,M001153,114
1602,Grace,NAPOLITANO,REPRESENTATIVE,D,CA,32,N000179,114
859,Bill,NELSON,SENATOR,D,FL,N/A,N000032,114
1710,Devin,NUNES,REPRESENTATIVE,R,CA,22,N000181,114
2221,Gary,PALMER,REPRESENTATIVE,R,AL,6,P000609,114
1738,Stevan,PEARCE,REPRESENTATIVE,R,NM,2,P000588,114
1927,Chellie,PINGREE,REPRESENTATIVE,D,ME,1,P000597,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
2268,John,RATCLIFFE,REPRESENTATIVE,R,TX,4,R000601,114
1810,David,REICHERT,REPRESENTATIVE,R,WA,8,R000578,114
979,Dana,ROHRABACHER,REPRESENTATIVE,R,CA,48,R000409,114
1950,Kurt,SCHRADER,REPRESENTATIVE,D,OR,5,S001180,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
99999999999999,First Name unavailable,STRANGE,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1829,Jon,TESTER,SENATOR,D,MT,N/A,T000464,114
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
1997,Scott,TIPTON,REPRESENTATIVE,R,CO,3,T000470,114
1942,Paul,TONKO,REPRESENTATIVE,D,NY,20,T000469,114
2231,Norma,TORRES,REPRESENTATIVE,D,CA,35,T000474,114
2105,David,VALADAO,REPRESENTATIVE,R,CA,21,V000129,114
2255,Mark,WALKER,REPRESENTATIVE,R,NC,6,W000819,114
1897,Mark,WARNER,SENATOR,D,VA,N/A,W000805,114
2182,Elizabeth,WARREN,SENATOR,D,MA,N/A,W000817,114
2152,Brad,WENSTRUP,REPRESENTATIVE,R,OH,2,W000815,114
2224,Bruce,WESTERMAN,REPRESENTATIVE,R,AR,4,W000821,114
1226,Roger,WICKER,SENATOR,R,MS,N/A,W000437,114
1256,Don,YOUNG,REPRESENTATIVE,R,AK,0,Y000033,114
