speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
99999999999999,First Name unavailable,BACON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1558,Tammy,BALDWIN,SENATOR,D,WI,N/A,B001230,114
1996,Karen,BASS,REPRESENTATIVE,D,CA,37,B001270,114
99999999999999,First Name unavailable,BERGMAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1838,Gus,BILIRAKIS,REPRESENTATIVE,R,FL,12,B001257,114
1464,Roy,BLUNT,SENATOR,R,MO,N/A,B000575,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
2107,Tony,CARDENAS,REPRESENTATIVE,D,CA,29,C001097,114
179,Thomas,CARPER,SENATOR,D,DE,N/A,C000174,114
1828,Robert,CASEY,SENATOR,D,PA,N/A,C001070,114
1925,Bill,CASSIDY,SENATOR,R,LA,N/A,C001075,114
186,Steve,CHABOT,REPRESENTATIVE,R,OH,1,C000266,114
1654,Wm.,CLAY,REPRESENTATIVE,D,MO,1,C001049,114
1959,Gerald,CONNOLLY,REPRESENTATIVE,D,VA,11,C001078,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DEMINGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
303,Lloyd,DOGGETT,REPRESENTATIVE,D,TX,35,D000399,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
2253,Tom,EMMER,REPRESENTATIVE,R,MN,6,E000294,114
344,Eliot,ENGEL,REPRESENTATIVE,D,NY,16,E000179,114
355,Anna,ESHOO,REPRESENTATIVE,D,CA,18,E000215,114
99999999999999,First Name unavailable,EVANS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,FASO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1791,Virginia,FOXX,REPRESENTATIVE,R,NC,5,F000450,114
99999999999999,First Name unavailable,GAETZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1973,John,GARAMENDI,REPRESENTATIVE,D,CA,3,G000559,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1737,Scott,GARRETT,REPRESENTATIVE,R,NJ,5,G000548,114
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
2234,Gwen,GRAHAM,REPRESENTATIVE,D,FL,2,G000575,114
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
2174,Heidi,HEITKAMP,SENATOR,D,ND,N/A,H001069,114
1863,Dean,HELLER,SENATOR,R,NV,N/A,H001041,114
1844,Mazie,HIRONO,SENATOR,D,HI,N/A,H001042,114
99999999999999,First Name unavailable,HOLLINGSWORTH,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2025,William,KEATING,REPRESENTATIVE,D,MA,9,K000375,114
2172,Joseph,KENNEDY,REPRESENTATIVE,D,MA,4,K000379,114
99999999999999,First Name unavailable,KIHUEN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
2271,Mia,LOVE,REPRESENTATIVE,R,UT,4,L000584,114
1900,Jeff,MERKLEY,SENATOR,D,OR,N/A,M001176,114
1694,Lisa,MURKOWSKI,SENATOR,R,AK,N/A,M001153,114
854,Richard,NEAL,REPRESENTATIVE,D,MA,1,N000015,114
99999999999999,First Name unavailable,PANETTA,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1930,Erik,PAULSEN,REPRESENTATIVE,R,MN,3,P000594,114
,,PLASKETT,DELEGATE,I,VI,N/A,99999999999999999,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
99999999999999,First Name unavailable,ROUNDS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
1526,Brad,SHERMAN,REPRESENTATIVE,D,CA,30,S000344,114
1069,Louise,SLAUGHTER,REPRESENTATIVE,D,NY,25,S000480,114
99999999999999,First Name unavailable,SMUCKER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
1829,Jon,TESTER,SENATOR,D,MT,N/A,T000464,114
2128,Jackie,WALORSKI,REPRESENTATIVE,R,IN,2,W000813,114
2182,Elizabeth,WARREN,SENATOR,D,MA,N/A,W000817,114
1823,Sheldon,WHITEHOUSE,SENATOR,D,RI,N/A,W000802,114
2021,Kevin,YODER,REPRESENTATIVE,R,KS,3,Y000063,114
2115,Ted,YOHO,REPRESENTATIVE,R,FL,3,Y000065,114
