speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2244,Ralph,ABRAHAM,REPRESENTATIVE,R,LA,5,A000374,114
2201,Alma,ADAMS,REPRESENTATIVE,D,NC,12,A000370,114
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
99999999999999,First Name unavailable,BACON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1558,Tammy,BALDWIN,SENATOR,D,WI,N/A,B001230,114
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
99999999999999,First Name unavailable,BORDALLO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
153,Richard,BURR,SENATOR,R,NC,N/A,B001135,114
2197,Bradley,BYRNE,REPRESENTATIVE,R,AL,1,B001289,114
179,Thomas,CARPER,SENATOR,D,DE,N/A,C000174,114
1925,Bill,CASSIDY,SENATOR,R,LA,N/A,C001075,114
,,CLEAVER,REPRESENTATIVE,D,MO,5,99999999999999999,114
1912,Mike,COFFMAN,REPRESENTATIVE,R,CO,6,C001077,114
2259,Bonnie,COLE,REPRESENTATIVE,D,NJ,12,W000822,114
2121,Doug,COLLINS,REPRESENTATIVE,R,GA,9,C001093,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1836,Joe,COURTNEY,REPRESENTATIVE,D,CT,2,C001069,114
250,Mike,CRAPO,SENATOR,R,ID,N/A,C000880,114
1989,Eric,CRAWFORD,REPRESENTATIVE,R,AR,1,C001087,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DENT,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
99999999999999,First Name unavailable,FERGUSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1793,Jeff,FORTENBERRY,REPRESENTATIVE,R,NE,1,F000449,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
478,Luis,GUTIERREZ,REPRESENTATIVE,D,IL,4,G000535,114
2032,Vicky,HARTZLER,REPRESENTATIVE,R,MO,4,H001053,114
99999999999999,First Name unavailable,HASSAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
511,Alcee,HASTINGS,REPRESENTATIVE,D,FL,20,H000324,114
1351,Orrin,HATCH,SENATOR,R,UT,N/A,H000338,114
1749,Jeb,HENSARLING,REPRESENTATIVE,R,TX,5,H001036,114
1844,Mazie,HIRONO,SENATOR,D,HI,N/A,H001042,114
2079,John,HOEVEN,SENATOR,R,ND,N/A,H001061,114
583,James,INHOFE,SENATOR,R,OK,N/A,I000024,114
2176,Tim,KAINE,SENATOR,D,VA,N/A,K000384,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
1826,Amy,KLOBUCHAR,SENATOR,D,MN,N/A,K000367,114
2228,Stephen,KNIGHT,REPRESENTATIVE,R,CA,25,K000387,114
99999999999999,First Name unavailable,KRISHNAMOORTHI,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
2052,Patrick,MEEHAN,REPRESENTATIVE,R,PA,7,M001181,114
1900,Jeff,MERKLEY,SENATOR,D,OR,N/A,M001176,114
2130,Luke,MESSER,REPRESENTATIVE,R,IN,6,M001189,114
99999999999999,First Name unavailable,MITCHELL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2248,John,MOOLENAAR,REPRESENTATIVE,R,MI,4,M001194,114
854,Richard,NEAL,REPRESENTATIVE,D,MA,1,N000015,114
99999999999999,First Name unavailable,PANETTA,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1930,Erik,PAULSEN,REPRESENTATIVE,R,MN,3,P000594,114
2113,Scott,PETERS,REPRESENTATIVE,D,CA,52,P000608,114
1967,Mike,QUIGLEY,REPRESENTATIVE,D,IL,5,Q000023,114
1982,Tom,REED,REPRESENTATIVE,R,NY,23,R000585,114
99999999999999,First Name unavailable,ROSEN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2084,Marco,RUBIO,SENATOR,R,FL,N/A,R000595,114
1010,Bernard,SANDERS,SENATOR,I,VT,N/A,S000033,114
1635,Adam,SCHIFF,REPRESENTATIVE,D,CA,28,S001150,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
1994,David,SCHWEIKERT,REPRESENTATIVE,R,AZ,6,S001183,114
1901,Jeanne,SHAHEEN,SENATOR,D,NH,N/A,S001181,114
99999999999999,First Name unavailable,SMUCKER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1890,Jackie,SPEIER,REPRESENTATIVE,D,CA,14,S001175,114
2263,Elise,STEFANIK,REPRESENTATIVE,R,NY,21,S001196,114
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
1155,Mac,THORNBERRY,REPRESENTATIVE,R,TX,13,T000238,114
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
1664,Patrick,TIBERI,REPRESENTATIVE,R,OH,12,T000462,114
2291,Thom,TILLIS,SENATOR,R,NC,N/A,T000476,114
1884,Niki,TSONGAS,REPRESENTATIVE,D,MA,3,T000465,114
1741,Michael,TURNER,REPRESENTATIVE,R,OH,10,T000463,114
1823,Sheldon,WHITEHOUSE,SENATOR,D,RI,N/A,W000802,114
1886,Robert,WITTMAN,REPRESENTATIVE,R,VA,1,W000804,114
1247,Ron,WYDEN,SENATOR,D,OR,N/A,W000779,114
