speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
99999999999999,First Name unavailable,,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2239,Rick,ALLEN,REPRESENTATIVE,R,GA,12,A000372,114
2238,Barry,BARR,REPRESENTATIVE,R,GA,11,L000583,114
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
99999999999999,First Name unavailable,BERGMAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2197,Bradley,BYRNE,REPRESENTATIVE,R,AL,1,B001289,114
2055,David,CICILLINE,REPRESENTATIVE,D,RI,1,C001084,114
1959,Gerald,CONNOLLY,REPRESENTATIVE,D,VA,11,C001078,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1976,Theodore,DEUTCH,REPRESENTATIVE,D,FL,21,D000610,114
303,Lloyd,DOGGETT,REPRESENTATIVE,D,TX,35,D000399,114
1850,Joe,DONNELLY,SENATOR,D,IN,N/A,D000607,114
2293,Daniel,DONOVAN,REPRESENTATIVE,R,NY,11,D000625,114
2253,Tom,EMMER,REPRESENTATIVE,R,MN,6,E000294,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
99999999999999,First Name unavailable,EVANS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,GAETZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2070,H.,GRIFFITH,REPRESENTATIVE,R,VA,9,G000568,114
99999999999999,First Name unavailable,HASSAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,HOLLINGSWORTH,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
566,Steny,HOYER,REPRESENTATIVE,D,MD,5,H000874,114
99999999999999,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
2264,John,KATKO,REPRESENTATIVE,R,NY,24,K000386,114
2025,William,KEATING,REPRESENTATIVE,D,MA,9,K000375,114
2169,Derek,KILMER,REPRESENTATIVE,D,WA,6,K000381,114
1834,Doug,LAMBORN,REPRESENTATIVE,R,CO,5,L000564,114
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
2252,Brenda,LAWRENCE,REPRESENTATIVE,D,MI,14,L000581,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
99999999999999,First Name unavailable,MAST,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2052,Patrick,MEEHAN,REPRESENTATIVE,R,PA,7,M001181,114
2130,Luke,MESSER,REPRESENTATIVE,R,IN,6,M001189,114
1507,Jerry,MORAN,SENATOR,R,KS,N/A,M000934,114
1694,Lisa,MURKOWSKI,SENATOR,R,AK,N/A,M001153,114
2060,Kristi,NOEM,REPRESENTATIVE,R,SD,0,N000184,114
2097,Donald,PAYNE,REPRESENTATIVE,D,NJ,10,P000604,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
99999999999999,First Name unavailable,RASKIN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2003,Dennis,ROSS,REPRESENTATIVE,R,FL,15,R000593,114
1548,Jeff,SESSIONS,SENATOR,R,AL,N/A,S001141,114
1890,Jackie,SPEIER,REPRESENTATIVE,D,CA,14,S001175,114
1531,Debbie,STABENOW,SENATOR,D,MI,N/A,S000770,114
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
1879,Peter,WELCH,REPRESENTATIVE,D,VT,0,W000800,114
1823,Sheldon,WHITEHOUSE,SENATOR,D,RI,N/A,W000802,114
1991,Steve,WOMACK,REPRESENTATIVE,R,AR,3,W000809,114
