speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2201,Alma,ADAMS,REPRESENTATIVE,D,NC,12,A000370,114
2229,Pete,AGUILAR,REPRESENTATIVE,D,CA,31,A000371,114
2029,Justin,AMASH,REPRESENTATIVE,R,MI,3,A000367,114
99999999999999,First Name unavailable,BACON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1996,Karen,BASS,REPRESENTATIVE,D,CA,37,B001270,114
2272,Donald,BEYER,REPRESENTATIVE,D,VA,8,B001292,114
99999999999999,First Name unavailable,BIGGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1748,Marsha,BLACKBURN,REPRESENTATIVE,R,TN,7,B001243,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
1464,Roy,BLUNT,SENATOR,R,MO,N/A,B000575,114
2194,Cory,BOOKER,SENATOR,D,NJ,N/A,B001288,114
99999999999999,First Name unavailable,BORDALLO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2233,Ken,BUCK,REPRESENTATIVE,R,CO,4,B001297,114
165,Ken,CALVERT,REPRESENTATIVE,R,CA,42,C000059,114
99999999999999,First Name unavailable,CARBAJAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
1828,Robert,CASEY,SENATOR,D,PA,N/A,C001070,114
2055,David,CICILLINE,REPRESENTATIVE,D,RI,1,C001084,114
1959,Gerald,CONNOLLY,REPRESENTATIVE,D,VA,11,C001078,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
99999999999999,First Name unavailable,CRIST,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DEMINGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1850,Joe,DONNELLY,SENATOR,D,IN,N/A,D000607,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1857,Keith,ELLISON,REPRESENTATIVE,D,MN,5,E000288,114
2253,Tom,EMMER,REPRESENTATIVE,R,MN,6,E000294,114
344,Eliot,ENGEL,REPRESENTATIVE,D,NY,16,E000179,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
99999999999999,First Name unavailable,FERGUSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1633,Jeff,FLAKE,SENATOR,R,AZ,N/A,F000444,114
1791,Virginia,FOXX,REPRESENTATIVE,R,NC,5,F000450,114
99999999999999,First Name unavailable,GAETZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,GIANFORTE,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
446,Bob,GOODLATTE,REPRESENTATIVE,R,VA,6,G000289,114
1992,Paul,GOSAR,REPRESENTATIVE,R,AZ,4,G000565,114
1487,Kay,GRANGER,REPRESENTATIVE,R,TX,12,G000377,114
2070,H.,GRIFFITH,REPRESENTATIVE,R,VA,9,G000568,114
1708,Raul,GRIJALVA,REPRESENTATIVE,D,AZ,3,G000551,114
2276,Glenn,GROTHMAN,REPRESENTATIVE,R,WI,6,G000576,114
2026,Andy,HARRIS,REPRESENTATIVE,R,MD,1,H001052,114
2032,Vicky,HARTZLER,REPRESENTATIVE,R,MO,4,H001053,114
511,Alcee,HASTINGS,REPRESENTATIVE,D,FL,20,H000324,114
1351,Orrin,HATCH,SENATOR,R,UT,N/A,H000338,114
2040,Joseph,HECK,REPRESENTATIVE,R,NV,3,H001055,114
566,Steny,HOYER,REPRESENTATIVE,D,MD,5,H000874,114
2015,Randy,HULTGREN,REPRESENTATIVE,R,IL,14,H001059,114
99999999999999,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2176,Tim,KAINE,SENATOR,D,VA,N/A,K000384,114
2264,John,KATKO,REPRESENTATIVE,R,NY,24,K000386,114
2172,Joseph,KENNEDY,REPRESENTATIVE,D,MA,4,K000379,114
2134,Daniel,KILDEE,REPRESENTATIVE,D,MI,5,K000380,114
2169,Derek,KILMER,REPRESENTATIVE,D,WA,6,K000381,114
1724,Steve,KING,REPRESENTATIVE,R,IA,4,K000362,114
1826,Amy,KLOBUCHAR,SENATOR,D,MN,N/A,K000367,114
1834,Doug,LAMBORN,REPRESENTATIVE,R,CO,5,L000564,114
1936,Leonard,LANCE,REPRESENTATIVE,R,NJ,7,L000567,114
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
1781,Daniel,LIPINSKI,REPRESENTATIVE,D,IL,3,L000563,114
2033,Billy,LONG,REPRESENTATIVE,R,MO,7,L000576,114
2111,Alan,LOWENTHAL,REPRESENTATIVE,D,CA,47,L000579,114
709,Nita,LOWEY,REPRESENTATIVE,D,NY,17,L000480,114
1506,Gregory,MEEKS,REPRESENTATIVE,D,NY,5,M001137,114
791,Robert,MENENDEZ,SENATOR,D,NJ,N/A,M000639,114
1900,Jeff,MERKLEY,SENATOR,D,OR,N/A,M001176,114
