speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
2270,Brian,BABIN,REPRESENTATIVE,R,TX,36,B001291,114
2102,Ami,BERA,REPRESENTATIVE,D,CA,7,B001287,114
99999999999999,First Name unavailable,BERGMAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2063,Diane,BLACK,REPRESENTATIVE,R,TN,6,B001273,114
1464,Roy,BLUNT,SENATOR,R,MO,N/A,B000575,114
2092,Suzanne,BONAMICI,REPRESENTATIVE,D,OR,1,B001278,114
,,BUDD,REPRESENTATIVE,R,GA,1,99999999999999999,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
,,COHEN,REPRESENTATIVE,D,TN,9,99999999999999999,114
2121,Doug,COLLINS,REPRESENTATIVE,R,GA,9,C001093,114
2273,Barbara,COMSTOCK,REPRESENTATIVE,R,VA,10,C001105,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
2098,Tom,COTTON,SENATOR,R,AR,N/A,C001095,114
1836,Joe,COURTNEY,REPRESENTATIVE,D,CT,2,C001069,114
99999999999999,First Name unavailable,DAVIDSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
2283,Joni,ERNST,SENATOR,R,IA,N/A,E000295,114
99999999999999,First Name unavailable,ESPAILLAT,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2114,Elizabeth,ESTY,REPRESENTATIVE,D,CT,5,E000293,114
2179,Deb,FISCHER,SENATOR,R,NE,N/A,F000463,114
99999999999999,First Name unavailable,FISHCER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1969,Al,FRANKEN,SENATOR,D,MN,N/A,F000457,114
99999999999999,First Name unavailable,GAETZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,GALLAGHER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1973,John,GARAMENDI,REPRESENTATIVE,D,CA,3,G000559,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
1922,Brett,GUTHRIE,REPRESENTATIVE,R,KY,2,G000558,114
478,Luis,GUTIERREZ,REPRESENTATIVE,D,IL,4,G000535,114
1351,Orrin,HATCH,SENATOR,R,UT,N/A,H000338,114
1844,Mazie,HIRONO,SENATOR,D,HI,N/A,H001042,114
566,Steny,HOYER,REPRESENTATIVE,D,MD,5,H000874,114
99999999999999,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,JOHNSON,REPRESENTATIVE,R,GA,4,99999999999999999,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
2050,James,LANKFORD,SENATOR,R,OK,N/A,L000575,114
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
99999999999999,First Name unavailable,MITCHELL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1837,Christopher,MURPHY,SENATOR,D,CT,N/A,M001169,114
850,Jerrold,NADLER,REPRESENTATIVE,D,NY,10,N000002,114
1955,Pete,OLSON,REPRESENTATIVE,R,TX,22,O000168,114
2097,Donald,PAYNE,REPRESENTATIVE,D,NJ,10,P000604,114
99999999999999,First Name unavailable,RASKIN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2023,Cedric,RICHMOND,REPRESENTATIVE,D,LA,2,R000588,114
2289,Ben,SASSE,SENATOR,R,NE,N/A,S001197,114
1901,Jeanne,SHAHEEN,SENATOR,D,NH,N/A,S001181,114
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
99999999999999,First Name unavailable,TENNEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
1226,Roger,WICKER,SENATOR,R,MS,N/A,W000437,114
2021,Kevin,YODER,REPRESENTATIVE,R,KS,3,Y000063,114
2115,Ted,YOHO,REPRESENTATIVE,R,FL,3,Y000065,114
