speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2244,Ralph,ABRAHAM,REPRESENTATIVE,R,LA,5,A000374,114
2201,Alma,ADAMS,REPRESENTATIVE,D,NC,12,A000370,114
2229,Pete,AGUILAR,REPRESENTATIVE,D,CA,31,A000371,114
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
2239,Rick,ALLEN,REPRESENTATIVE,R,GA,12,A000372,114
2238,Barry,BARR,REPRESENTATIVE,R,GA,11,L000583,114
99999999999999,First Name unavailable,BARRAGAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
2153,Joyce,BEATTY,REPRESENTATIVE,D,OH,3,B001281,114
1965,Michael,BENNET,SENATOR,D,CO,N/A,B001267,114
2063,Diane,BLACK,REPRESENTATIVE,R,TN,6,B001273,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2076,Richard,BLUMENTHAL,SENATOR,D,CT,N/A,B001277,114
1464,Roy,BLUNT,SENATOR,R,MO,N/A,B000575,114
2092,Suzanne,BONAMICI,REPRESENTATIVE,D,OR,1,B001278,114
2194,Cory,BOOKER,SENATOR,D,NJ,N/A,B001288,114
1687,John,BOOZMAN,SENATOR,R,AR,N/A,B001236,114
2243,Mike,BOST,REPRESENTATIVE,R,IL,12,B001295,114
2106,Julia,BROWN,REPRESENTATIVE,D,CA,26,B001285,114
,,BUDD,REPRESENTATIVE,R,GA,1,99999999999999999,114
153,Richard,BURR,SENATOR,R,NC,N/A,B001135,114
1761,G.,BUTTERFIELD,REPRESENTATIVE,D,NC,1,B001251,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
99999999999999,First Name unavailable,CAPITO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,CARBAJAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
2159,Matt,CARTWRIGHT,REPRESENTATIVE,D,PA,17,C001090,114
1828,Robert,CASEY,SENATOR,D,PA,N/A,C001070,114
2055,David,CICILLINE,REPRESENTATIVE,D,RI,1,C001084,114
208,James,CLYBURN,REPRESENTATIVE,D,SC,6,C000537,114
213,Thad,COCHRAN,SENATOR,R,MS,N/A,C000567,114
,,COHEN,REPRESENTATIVE,D,TN,9,99999999999999999,114
2121,Doug,COLLINS,REPRESENTATIVE,R,GA,9,C001093,114
99999999999999,First Name unavailable,COMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
229,John,CONYERS,REPRESENTATIVE,D,MI,13,C000714,114
1984,Christopher,COONS,SENATOR,D,DE,N/A,C001088,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1774,Jim,COSTA,REPRESENTATIVE,D,CA,16,C001059,114
2098,Tom,COTTON,SENATOR,R,AR,N/A,C001095,114
250,Mike,CRAPO,SENATOR,R,ID,N/A,C000880,114
2175,Ted,CRUZ,SENATOR,R,TX,N/A,C001098,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
1995,Jeff,DENHAM,REPRESENTATIVE,R,CA,10,D000612,114
1976,Theodore,DEUTCH,REPRESENTATIVE,D,FL,21,D000610,114
303,Lloyd,DOGGETT,REPRESENTATIVE,D,TX,35,D000399,114
1850,Joe,DONNELLY,SENATOR,D,IN,N/A,D000607,114
2293,Daniel,DONOVAN,REPRESENTATIVE,R,NY,11,D000625,114
2123,Tammy,DUCKWORTH,REPRESENTATIVE,D,IL,8,D000622,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
2253,Tom,EMMER,REPRESENTATIVE,R,MN,6,E000294,114
344,Eliot,ENGEL,REPRESENTATIVE,D,NY,16,E000179,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
2283,Joni,ERNST,SENATOR,R,IA,N/A,E000295,114
99999999999999,First Name unavailable,ESPAILLAT,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
99999999999999,First Name unavailable,FERGUSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1633,Jeff,FLAKE,SENATOR,R,AZ,N/A,F000444,114
,,FLORES,REPRESENTATIVE,R,TX,17,99999999999999999,114
1791,Virginia,FOXX,REPRESENTATIVE,R,NC,5,F000450,114
1969,Al,FRANKEN,SENATOR,D,MN,N/A,F000457,114
2122,Tulsi,GABBARD,REPRESENTATIVE,D,HI,2,G000571,114
99999999999999,First Name unavailable,GALLAGHER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2226,Ruben,GALLEGO,REPRESENTATIVE,D,AZ,7,G000574,114
1973,John,GARAMENDI,REPRESENTATIVE,D,CA,3,G000559,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1737,Scott,GARRETT,REPRESENTATIVE,R,NJ,5,G000548,114
99999999999999,First Name unavailable,GIANFORTE,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
99999999999999,First Name unavailable,GOMEZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
446,Bob,GOODLATTE,REPRESENTATIVE,R,VA,6,G000289,114
99999999999999,First Name unavailable,GOTTHEIMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,GRABER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
478,Luis,GUTIERREZ,REPRESENTATIVE,D,IL,4,G000535,114
1933,Gregg,HARPER,REPRESENTATIVE,R,MS,3,H001045,114
2026,Andy,HARRIS,REPRESENTATIVE,R,MD,1,H001052,114
99999999999999,First Name unavailable,HASSAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
511,Alcee,HASTINGS,REPRESENTATIVE,D,FL,20,H000324,114
2040,Joseph,HECK,REPRESENTATIVE,R,NV,3,H001055,114
1863,Dean,HELLER,SENATOR,R,NV,N/A,H001041,114
1749,Jeb,HENSARLING,REPRESENTATIVE,R,TX,5,H001036,114
2223,J.,HILL,REPRESENTATIVE,R,AR,2,H001072,114
1844,Mazie,HIRONO,SENATOR,D,HI,N/A,H001042,114
2079,John,HOEVEN,SENATOR,R,ND,N/A,H001061,114
99999999999999,First Name unavailable,HOLLINGSWORTH,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
566,Steny,HOYER,REPRESENTATIVE,D,MD,5,H000874,114
2101,Jared,HUFFMAN,REPRESENTATIVE,D,CA,2,H001068,114
583,James,INHOFE,SENATOR,R,OK,N/A,I000024,114
1640,Darrell,ISSA,REPRESENTATIVE,R,CA,49,I000056,114
99999999999999,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2149,Hakeem,JEFFRIES,REPRESENTATIVE,D,NY,8,J000294,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
2264,John,KATKO,REPRESENTATIVE,R,NY,24,K000386,114
2172,Joseph,KENNEDY,REPRESENTATIVE,D,MA,4,K000379,114
