speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2201,Alma,ADAMS,REPRESENTATIVE,D,NC,12,A000370,114
99999999999999,First Name unavailable,BIGGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1838,Gus,BILIRAKIS,REPRESENTATIVE,R,FL,12,B001257,114
1748,Marsha,BLACKBURN,REPRESENTATIVE,R,TN,7,B001243,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2076,Richard,BLUMENTHAL,SENATOR,D,CT,N/A,B001277,114
2092,Suzanne,BONAMICI,REPRESENTATIVE,D,OR,1,B001278,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
99999999999999,First Name unavailable,CAPITO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1564,Michael,CAPUANO,REPRESENTATIVE,D,MA,7,C001037,114
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
1925,Bill,CASSIDY,SENATOR,R,LA,N/A,C001075,114
2055,David,CICILLINE,REPRESENTATIVE,D,RI,1,C001084,114
2121,Doug,COLLINS,REPRESENTATIVE,R,GA,9,C001093,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
2144,Kevin,CRAMER,REPRESENTATIVE,R,ND,0,C001096,114
250,Mike,CRAPO,SENATOR,R,ID,N/A,C000880,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DEMINGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1850,Joe,DONNELLY,SENATOR,D,IN,N/A,D000607,114
99999999999999,First Name unavailable,DUNN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
355,Anna,ESHOO,REPRESENTATIVE,D,CA,18,E000215,114
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
,,FLORES,REPRESENTATIVE,R,TX,17,99999999999999999,114
1791,Virginia,FOXX,REPRESENTATIVE,R,NC,5,F000450,114
1969,Al,FRANKEN,SENATOR,D,MN,N/A,F000457,114
1973,John,GARAMENDI,REPRESENTATIVE,D,CA,3,G000559,114
1737,Scott,GARRETT,REPRESENTATIVE,R,NJ,5,G000548,114
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
446,Bob,GOODLATTE,REPRESENTATIVE,R,VA,6,G000289,114
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
2040,Joseph,HECK,REPRESENTATIVE,R,NV,3,H001055,114
1937,Martin,HEINRICH,SENATOR,D,NM,N/A,H001046,114
2223,J.,HILL,REPRESENTATIVE,R,AR,2,H001072,114
1844,Mazie,HIRONO,SENATOR,D,HI,N/A,H001042,114
2028,Bill,HUIZENGA,REPRESENTATIVE,R,MI,2,H001058,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
2264,John,KATKO,REPRESENTATIVE,R,NY,24,K000386,114
99999999999999,First Name unavailable,KHANNA,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2169,Derek,KILMER,REPRESENTATIVE,D,WA,6,K000381,114
1724,Steve,KING,REPRESENTATIVE,R,IA,4,K000362,114
