speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2239,Rick,ALLEN,REPRESENTATIVE,R,GA,12,A000372,114
2054,Lou,BARLETTA,REPRESENTATIVE,R,PA,11,B001269,114
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2076,Richard,BLUMENTHAL,SENATOR,D,CT,N/A,B001277,114
1828,Robert,CASEY,SENATOR,D,PA,N/A,C001070,114
186,Steve,CHABOT,REPRESENTATIVE,R,OH,1,C000266,114
99999999999999,First Name unavailable,COMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1774,Jim,COSTA,REPRESENTATIVE,D,CA,16,C001059,114
250,Mike,CRAPO,SENATOR,R,ID,N/A,C000880,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DEMINGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
303,Lloyd,DOGGETT,REPRESENTATIVE,D,TX,35,D000399,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
99999999999999,First Name unavailable,FERGUSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1633,Jeff,FLAKE,SENATOR,R,AZ,N/A,F000444,114
,,FLORES,REPRESENTATIVE,R,TX,17,99999999999999999,114
2049,Bob,GIBBS,REPRESENTATIVE,R,OH,7,G000563,114
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
478,Luis,GUTIERREZ,REPRESENTATIVE,D,IL,4,G000535,114
2223,J.,HILL,REPRESENTATIVE,R,AR,2,H001072,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
2111,Alan,LOWENTHAL,REPRESENTATIVE,D,CA,47,L000579,114
99999999999999,First Name unavailable,MARSHALL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,MAST,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1602,Grace,NAPOLITANO,REPRESENTATIVE,D,CA,32,N000179,114
1930,Erik,PAULSEN,REPRESENTATIVE,R,MN,3,P000594,114
924,Rob,PORTMAN,SENATOR,R,OH,N/A,P000449,114
2084,Marco,RUBIO,SENATOR,R,FL,N/A,R000595,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
1049,Richard,SHELBY,SENATOR,R,AL,N/A,S000320,114
99999999999999,First Name unavailable,SOTO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,SUOZZI,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
1991,Steve,WOMACK,REPRESENTATIVE,R,AR,3,W000809,114
