speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2270,Brian,BABIN,REPRESENTATIVE,R,TX,36,B001291,114
99999999999999,First Name unavailable,BACON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,BANKS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1748,Marsha,BLACKBURN,REPRESENTATIVE,R,TN,7,B001243,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2197,Bradley,BYRNE,REPRESENTATIVE,R,AL,1,B001289,114
99999999999999,First Name unavailable,CAPITO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1828,Robert,CASEY,SENATOR,D,PA,N/A,C001070,114
1912,Mike,COFFMAN,REPRESENTATIVE,R,CO,6,C001077,114
1805,K.,CONAWAY,REPRESENTATIVE,R,TX,11,C001062,114
1959,Gerald,CONNOLLY,REPRESENTATIVE,D,VA,11,C001078,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
2098,Tom,COTTON,SENATOR,R,AR,N/A,C001095,114
1976,Theodore,DEUTCH,REPRESENTATIVE,D,FL,21,D000610,114
2251,Debbie,DINGELL,REPRESENTATIVE,D,MI,12,D000624,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1857,Keith,ELLISON,REPRESENTATIVE,D,MN,5,E000288,114
344,Eliot,ENGEL,REPRESENTATIVE,D,NY,16,E000179,114
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
2179,Deb,FISCHER,SENATOR,R,NE,N/A,F000463,114
99999999999999,First Name unavailable,GALLAGHER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1973,John,GARAMENDI,REPRESENTATIVE,D,CA,3,G000559,114
99999999999999,First Name unavailable,GARDENER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
1933,Gregg,HARPER,REPRESENTATIVE,R,MS,3,H001045,114
2032,Vicky,HARTZLER,REPRESENTATIVE,R,MO,4,H001053,114
2079,John,HOEVEN,SENATOR,R,ND,N/A,H001061,114
1909,Duncan,HUNTER,REPRESENTATIVE,R,CA,50,H001048,114
583,James,INHOFE,SENATOR,R,OK,N/A,I000024,114
99999999999999,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,JOHNSON,REPRESENTATIVE,R,GA,4,99999999999999999,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
2172,Joseph,KENNEDY,REPRESENTATIVE,D,MA,4,K000379,114
99999999999999,First Name unavailable,KHANNA,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1694,Lisa,MURKOWSKI,SENATOR,R,AK,N/A,M001153,114
2275,Dan,NEWHOUSE,REPRESENTATIVE,R,WA,4,N000189,114
2097,Donald,PAYNE,REPRESENTATIVE,D,NJ,10,P000604,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
924,Rob,PORTMAN,SENATOR,R,OH,N/A,P000449,114
99999999999999,First Name unavailable,RASKIN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,ROSEN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2158,Keith,ROTHFUS,REPRESENTATIVE,R,PA,12,R000598,114
2265,Steve,RUSSELL,REPRESENTATIVE,R,OK,5,R000604,114
1010,Bernard,SANDERS,SENATOR,I,VT,N/A,S000033,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
1548,Jeff,SESSIONS,SENATOR,R,AL,N/A,S001141,114
1818,Albio,SIRES,REPRESENTATIVE,D,NJ,8,S001165,114
1531,Debbie,STABENOW,SENATOR,D,MI,N/A,S000770,114
99999999999999,First Name unavailable,TAYLOR,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1829,Jon,TESTER,SENATOR,D,MT,N/A,T000464,114
1155,Mac,THORNBERRY,REPRESENTATIVE,R,TX,13,T000238,114
1942,Paul,TONKO,REPRESENTATIVE,D,NY,20,T000469,114
1741,Michael,TURNER,REPRESENTATIVE,R,OH,10,T000463,114
1177,Fred,UPTON,REPRESENTATIVE,R,MI,6,U000031,114
1855,Tim,WALBERG,REPRESENTATIVE,R,MI,7,W000798,114
2152,Brad,WENSTRUP,REPRESENTATIVE,R,OH,2,W000815,114
2224,Bruce,WESTERMAN,REPRESENTATIVE,R,AR,4,W000821,114
1886,Robert,WITTMAN,REPRESENTATIVE,R,VA,1,W000804,114
2008,Rob,WOODALL,REPRESENTATIVE,R,GA,7,W000810,114
