speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2029,Justin,AMASH,REPRESENTATIVE,R,MI,3,A000367,114
99999999999999,First Name unavailable,CARBAJAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
1828,Robert,CASEY,SENATOR,D,PA,N/A,C001070,114
186,Steve,CHABOT,REPRESENTATIVE,R,OH,1,C000266,114
2055,David,CICILLINE,REPRESENTATIVE,D,RI,1,C001084,114
208,James,CLYBURN,REPRESENTATIVE,D,SC,6,C000537,114
2259,Bonnie,COLE,REPRESENTATIVE,D,NJ,12,W000822,114
2273,Barbara,COMSTOCK,REPRESENTATIVE,R,VA,10,C001105,114
229,John,CONYERS,REPRESENTATIVE,D,MI,13,C000714,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1836,Joe,COURTNEY,REPRESENTATIVE,D,CT,2,C001069,114
250,Mike,CRAPO,SENATOR,R,ID,N/A,C000880,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1793,Jeff,FORTENBERRY,REPRESENTATIVE,R,NE,1,F000449,114
99999999999999,First Name unavailable,GAETZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2226,Ruben,GALLEGO,REPRESENTATIVE,D,AZ,7,G000574,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
446,Bob,GOODLATTE,REPRESENTATIVE,R,VA,6,G000289,114
1992,Paul,GOSAR,REPRESENTATIVE,R,AZ,4,G000565,114
99999999999999,First Name unavailable,HASSAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1351,Orrin,HATCH,SENATOR,R,UT,N/A,H000338,114
2028,Bill,HUIZENGA,REPRESENTATIVE,R,MI,2,H001058,114
99999999999999,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2149,Hakeem,JEFFRIES,REPRESENTATIVE,D,NY,8,J000294,114
2176,Tim,KAINE,SENATOR,D,VA,N/A,K000384,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
2252,Brenda,LAWRENCE,REPRESENTATIVE,D,MI,14,L000581,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
701,Zoe,LOFGREN,REPRESENTATIVE,D,CA,19,L000397,114
99999999999999,First Name unavailable,MAST,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1694,Lisa,MURKOWSKI,SENATOR,R,AK,N/A,M001153,114
1409,Patty,MURRAY,SENATOR,D,WA,N/A,M001111,114
850,Jerrold,NADLER,REPRESENTATIVE,D,NY,10,N000002,114
2113,Scott,PETERS,REPRESENTATIVE,D,CA,52,P000608,114
,,PLASKETT,DELEGATE,I,VI,N/A,99999999999999999,114
924,Rob,PORTMAN,SENATOR,R,OH,N/A,P000449,114
1982,Tom,REED,REPRESENTATIVE,R,NY,23,R000585,114
1896,James,RISCH,SENATOR,R,ID,N/A,R000584,114
968,Pat,ROBERTS,SENATOR,R,KS,N/A,R000307,114
99999999999999,First Name unavailable,ROSEN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,ROUNDS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1003,Bobby,RUSH,REPRESENTATIVE,D,IL,1,R000515,114
99999999999999,First Name unavailable,RUTHERFORD,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1010,Bernard,SANDERS,SENATOR,I,VT,N/A,S000033,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
1901,Jeanne,SHAHEEN,SENATOR,D,NH,N/A,S001181,114
1818,Albio,SIRES,REPRESENTATIVE,D,NJ,8,S001165,114
99999999999999,First Name unavailable,SOTO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
1940,Dina,TITUS,REPRESENTATIVE,D,NV,1,T000468,114
1594,Patrick,TOOMEY,SENATOR,R,PA,N/A,T000461,114
1884,Niki,TSONGAS,REPRESENTATIVE,D,MA,3,T000465,114
2166,Marc,VEASEY,REPRESENTATIVE,D,TX,33,V000131,114
2115,Ted,YOHO,REPRESENTATIVE,R,FL,3,Y000065,114
