speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2201,Alma,ADAMS,REPRESENTATIVE,D,NC,12,A000370,114
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
2270,Brian,BABIN,REPRESENTATIVE,R,TX,36,B001291,114
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
2153,Joyce,BEATTY,REPRESENTATIVE,D,OH,3,B001281,114
99999999999999,First Name unavailable,BIGGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1838,Gus,BILIRAKIS,REPRESENTATIVE,R,FL,12,B001257,114
2063,Diane,BLACK,REPRESENTATIVE,R,TN,6,B001273,114
2092,Suzanne,BONAMICI,REPRESENTATIVE,D,OR,1,B001278,114
1751,Michael,BURGESS,REPRESENTATIVE,R,TX,26,B001248,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
99999999999999,First Name unavailable,CARBAJAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
99999999999999,First Name unavailable,CHENEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1912,Mike,COFFMAN,REPRESENTATIVE,R,CO,6,C001077,114
,,COHEN,REPRESENTATIVE,D,TN,9,99999999999999999,114
2273,Barbara,COMSTOCK,REPRESENTATIVE,R,VA,10,C001105,114
229,John,CONYERS,REPRESENTATIVE,D,MI,13,C000714,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
99999999999999,First Name unavailable,CORREA,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1604,Joseph,CROWLEY,REPRESENTATIVE,D,NY,14,C001038,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DEMINGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
2283,Joni,ERNST,SENATOR,R,IA,N/A,E000295,114
355,Anna,ESHOO,REPRESENTATIVE,D,CA,18,E000215,114
2114,Elizabeth,ESTY,REPRESENTATIVE,D,CT,5,E000293,114
1633,Jeff,FLAKE,SENATOR,R,AZ,N/A,F000444,114
1791,Virginia,FOXX,REPRESENTATIVE,R,NC,5,F000450,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1866,Kirsten,GILLIBRAND,SENATOR,D,NY,N/A,G000555,114
99999999999999,First Name unavailable,GOTTHEIMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
1922,Brett,GUTHRIE,REPRESENTATIVE,R,KY,2,G000558,114
2032,Vicky,HARTZLER,REPRESENTATIVE,R,MO,4,H001053,114
1351,Orrin,HATCH,SENATOR,R,UT,N/A,H000338,114
1937,Martin,HEINRICH,SENATOR,D,NM,N/A,H001046,114
2174,Heidi,HEITKAMP,SENATOR,D,ND,N/A,H001069,114
1844,Mazie,HIRONO,SENATOR,D,HI,N/A,H001042,114
2079,John,HOEVEN,SENATOR,R,ND,N/A,H001061,114
2015,Randy,HULTGREN,REPRESENTATIVE,R,IL,14,H001059,114
583,James,INHOFE,SENATOR,R,OK,N/A,I000024,114
1608,Johnny,ISAKSON,SENATOR,R,GA,N/A,I000055,114
2149,Hakeem,JEFFRIES,REPRESENTATIVE,D,NY,8,J000294,114
,,JOHNSON,REPRESENTATIVE,R,GA,4,99999999999999999,114
2172,Joseph,KENNEDY,REPRESENTATIVE,D,MA,4,K000379,114
2134,Daniel,KILDEE,REPRESENTATIVE,D,MI,5,K000380,114
1724,Steve,KING,REPRESENTATIVE,R,IA,4,K000362,114
