speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2054,Lou,BARLETTA,REPRESENTATIVE,R,PA,11,B001269,114
1996,Karen,BASS,REPRESENTATIVE,D,CA,37,B001270,114
2102,Ami,BERA,REPRESENTATIVE,D,CA,7,B001287,114
99999999999999,First Name unavailable,BERGMAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2272,Donald,BEYER,REPRESENTATIVE,D,VA,8,B001292,114
1838,Gus,BILIRAKIS,REPRESENTATIVE,R,FL,12,B001257,114
2063,Diane,BLACK,REPRESENTATIVE,R,TN,6,B001273,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2076,Richard,BLUMENTHAL,SENATOR,D,CT,N/A,B001277,114
99999999999999,First Name unavailable,CAPITO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
2159,Matt,CARTWRIGHT,REPRESENTATIVE,D,PA,17,C001090,114
99999999999999,First Name unavailable,CHENEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
213,Thad,COCHRAN,SENATOR,R,MS,N/A,C000567,114
,,COHEN,REPRESENTATIVE,D,TN,9,99999999999999999,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1604,Joseph,CROWLEY,REPRESENTATIVE,D,NY,14,C001038,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
2123,Tammy,DUCKWORTH,REPRESENTATIVE,D,IL,8,D000622,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
344,Eliot,ENGEL,REPRESENTATIVE,D,NY,16,E000179,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
355,Anna,ESHOO,REPRESENTATIVE,D,CA,18,E000215,114
99999999999999,First Name unavailable,EVANS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2067,Blake,FARENTHOLD,REPRESENTATIVE,R,TX,27,F000460,114
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
1633,Jeff,FLAKE,SENATOR,R,AZ,N/A,F000444,114
2122,Tulsi,GABBARD,REPRESENTATIVE,D,HI,2,G000571,114
446,Bob,GOODLATTE,REPRESENTATIVE,R,VA,6,G000289,114
2234,Gwen,GRAHAM,REPRESENTATIVE,D,FL,2,G000575,114
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
2026,Andy,HARRIS,REPRESENTATIVE,R,MD,1,H001052,114
2032,Vicky,HARTZLER,REPRESENTATIVE,R,MO,4,H001053,114
1351,Orrin,HATCH,SENATOR,R,UT,N/A,H000338,114
2223,J.,HILL,REPRESENTATIVE,R,AR,2,H001072,114
1608,Johnny,ISAKSON,SENATOR,R,GA,N/A,I000055,114
99999999999999,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,KIHUEN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2134,Daniel,KILDEE,REPRESENTATIVE,D,MI,5,K000380,114
1724,Steve,KING,REPRESENTATIVE,R,IA,4,K000362,114
1826,Amy,KLOBUCHAR,SENATOR,D,MN,N/A,K000367,114
99999999999999,First Name unavailable,KRISHNAMOORTHI,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2252,Brenda,LAWRENCE,REPRESENTATIVE,D,MI,14,L000581,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
2111,Alan,LOWENTHAL,REPRESENTATIVE,D,CA,47,L000579,114
709,Nita,LOWEY,REPRESENTATIVE,D,NY,17,L000480,114
99999999999999,First Name unavailable,MARSHALL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,MAST,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1900,Jeff,MERKLEY,SENATOR,D,OR,N/A,M001176,114
2130,Luke,MESSER,REPRESENTATIVE,R,IN,6,M001189,114
2248,John,MOOLENAAR,REPRESENTATIVE,R,MI,4,M001194,114
850,Jerrold,NADLER,REPRESENTATIVE,D,NY,10,N000002,114
2060,Kristi,NOEM,REPRESENTATIVE,R,SD,0,N000184,114
1955,Pete,OLSON,REPRESENTATIVE,R,TX,22,O000168,114
887,Frank,PALLONE,REPRESENTATIVE,D,NJ,6,P000034,114
1510,Bill,PASCRELL,REPRESENTATIVE,D,NJ,9,P000096,114
2097,Donald,PAYNE,REPRESENTATIVE,D,NJ,10,P000604,114
1927,Chellie,PINGREE,REPRESENTATIVE,D,ME,1,P000597,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
99999999999999,First Name unavailable,RASKIN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1896,James,RISCH,SENATOR,R,ID,N/A,R000584,114
1986,Martha,ROBY,REPRESENTATIVE,R,AL,2,R000591,114
2158,Keith,ROTHFUS,REPRESENTATIVE,R,PA,12,R000598,114
2084,Marco,RUBIO,SENATOR,R,FL,N/A,R000595,114
,,SABLAN,DELEGATE,I,MP,N/A,99999999999999999,114
1588,Janice,SCHAKOWSKY,REPRESENTATIVE,D,IL,9,S001145,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
1901,Jeanne,SHAHEEN,SENATOR,D,NH,N/A,S001181,114
99999999999999,First Name unavailable,SOTO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1890,Jackie,SPEIER,REPRESENTATIVE,D,CA,14,S001175,114
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
1940,Dina,TITUS,REPRESENTATIVE,D,NV,1,T000468,114
2128,Jackie,WALORSKI,REPRESENTATIVE,R,IN,2,W000813,114
1856,Timothy,WALZ,REPRESENTATIVE,D,MN,1,W000799,114
2182,Elizabeth,WARREN,SENATOR,D,MA,N/A,W000817,114
1823,Sheldon,WHITEHOUSE,SENATOR,D,RI,N/A,W000802,114
1247,Ron,WYDEN,SENATOR,D,OR,N/A,W000779,114
2021,Kevin,YODER,REPRESENTATIVE,R,KS,3,Y000063,114
2115,Ted,YOHO,REPRESENTATIVE,R,FL,3,Y000065,114
