speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2229,Pete,AGUILAR,REPRESENTATIVE,D,CA,31,A000371,114
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
99999999999999,First Name unavailable,BERGMAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1838,Gus,BILIRAKIS,REPRESENTATIVE,R,FL,12,B001257,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2076,Richard,BLUMENTHAL,SENATOR,D,CT,N/A,B001277,114
2106,Julia,BROWN,REPRESENTATIVE,D,CA,26,B001285,114
179,Thomas,CARPER,SENATOR,D,DE,N/A,C000174,114
1925,Bill,CASSIDY,SENATOR,R,LA,N/A,C001075,114
1912,Mike,COFFMAN,REPRESENTATIVE,R,CO,6,C001077,114
99999999999999,First Name unavailable,COMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
99999999999999,First Name unavailable,CORREA,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1836,Joe,COURTNEY,REPRESENTATIVE,D,CT,2,C001069,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
2253,Tom,EMMER,REPRESENTATIVE,R,MN,6,E000294,114
1969,Al,FRANKEN,SENATOR,D,MN,N/A,F000457,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
2223,J.,HILL,REPRESENTATIVE,R,AR,2,H001072,114
2143,George,HOLDING,REPRESENTATIVE,R,NC,13,H001065,114
,,JOHNSON,REPRESENTATIVE,R,GA,4,99999999999999999,114
99999999999999,First Name unavailable,KIHUEN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1936,Leonard,LANCE,REPRESENTATIVE,R,NJ,7,L000567,114
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
1983,Joe,MANCHIN,SENATOR,D,WV,N/A,M001183,114
1900,Jeff,MERKLEY,SENATOR,D,OR,N/A,M001176,114
1837,Christopher,MURPHY,SENATOR,D,CT,N/A,M001169,114
1409,Patty,MURRAY,SENATOR,D,WA,N/A,M001111,114
859,Bill,NELSON,SENATOR,D,FL,N/A,N000032,114
1927,Chellie,PINGREE,REPRESENTATIVE,D,ME,1,P000597,114
,,PLASKETT,DELEGATE,I,VI,N/A,99999999999999999,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
1915,Bill,POSEY,REPRESENTATIVE,R,FL,8,P000599,114
2268,John,RATCLIFFE,REPRESENTATIVE,R,TX,4,R000601,114
979,Dana,ROHRABACHER,REPRESENTATIVE,R,CA,48,R000409,114
2289,Ben,SASSE,SENATOR,R,NE,N/A,S001197,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
2113,Scott,SCOTT,REPRESENTATIVE,D,CA,52,P000608,114
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
2110,Mark,TAKANO,REPRESENTATIVE,D,CA,41,T000472,114
2250,David,TROTT,REPRESENTATIVE,R,MI,11,T000475,114
1856,Timothy,WALZ,REPRESENTATIVE,D,MN,1,W000799,114
2182,Elizabeth,WARREN,SENATOR,D,MA,N/A,W000817,114
2152,Brad,WENSTRUP,REPRESENTATIVE,R,OH,2,W000815,114
1823,Sheldon,WHITEHOUSE,SENATOR,D,RI,N/A,W000802,114
2008,Rob,WOODALL,REPRESENTATIVE,R,GA,7,W000810,114
2115,Ted,YOHO,REPRESENTATIVE,R,FL,3,Y000065,114
