speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
1558,Tammy,BALDWIN,SENATOR,D,WI,N/A,B001230,114
2054,Lou,BARLETTA,REPRESENTATIVE,R,PA,11,B001269,114
99999999999999,First Name unavailable,BARRAGAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
1965,Michael,BENNET,SENATOR,D,CO,N/A,B001267,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
1464,Roy,BLUNT,SENATOR,R,MO,N/A,B000575,114
1687,John,BOOZMAN,SENATOR,R,AR,N/A,B001236,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
179,Thomas,CARPER,SENATOR,D,DE,N/A,C000174,114
1828,Robert,CASEY,SENATOR,D,PA,N/A,C001070,114
2259,Bonnie,COLE,REPRESENTATIVE,D,NJ,12,W000822,114
2121,Doug,COLLINS,REPRESENTATIVE,R,GA,9,C001093,114
2273,Barbara,COMSTOCK,REPRESENTATIVE,R,VA,10,C001105,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
2098,Tom,COTTON,SENATOR,R,AR,N/A,C001095,114
1604,Joseph,CROWLEY,REPRESENTATIVE,D,NY,14,C001038,114
1850,Joe,DONNELLY,SENATOR,D,IN,N/A,D000607,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
99999999999999,First Name unavailable,FASO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
2179,Deb,FISCHER,SENATOR,R,NE,N/A,F000463,114
99999999999999,First Name unavailable,GAETZ,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1737,Scott,GARRETT,REPRESENTATIVE,R,NJ,5,G000548,114
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
99999999999999,First Name unavailable,HASSAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1351,Orrin,HATCH,SENATOR,R,UT,N/A,H000338,114
99999999999999,First Name unavailable,HOLLINGSWORTH,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2015,Randy,HULTGREN,REPRESENTATIVE,R,IL,14,H001059,114
583,James,INHOFE,SENATOR,R,OK,N/A,I000024,114
1608,Johnny,ISAKSON,SENATOR,R,GA,N/A,I000055,114
,,JOHNSON,REPRESENTATIVE,R,GA,4,99999999999999999,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
2134,Daniel,KILDEE,REPRESENTATIVE,D,MI,5,K000380,114
99999999999999,First Name unavailable,KRISHNAMOORTHI,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
99999999999999,First Name unavailable,MARSHALL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
791,Robert,MENENDEZ,SENATOR,D,NJ,N/A,M000639,114
1694,Lisa,MURKOWSKI,SENATOR,R,AK,N/A,M001153,114
1837,Christopher,MURPHY,SENATOR,D,CT,N/A,M001169,114
1409,Patty,MURRAY,SENATOR,D,WA,N/A,M001111,114
854,Richard,NEAL,REPRESENTATIVE,D,MA,1,N000015,114
859,Bill,NELSON,SENATOR,D,FL,N/A,N000032,114
2097,Donald,PAYNE,REPRESENTATIVE,D,NJ,10,P000604,114
2286,David,PERDUE,SENATOR,R,GA,N/A,P000612,114
1982,Tom,REED,REPRESENTATIVE,R,NY,23,R000585,114
968,Pat,ROBERTS,SENATOR,R,KS,N/A,R000307,114
979,Dana,ROHRABACHER,REPRESENTATIVE,R,CA,48,R000409,114
1848,Peter,ROSKAM,REPRESENTATIVE,R,IL,6,R000580,114
99999999999999,First Name unavailable,ROUNDS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2084,Marco,RUBIO,SENATOR,R,FL,N/A,R000595,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
2113,Scott,SCOTT,REPRESENTATIVE,D,CA,52,P000608,114
1049,Richard,SHELBY,SENATOR,R,AL,N/A,S000320,114
2099,Kyrsten,SINEMA,REPRESENTATIVE,D,AZ,9,S001191,114
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
99999999999999,First Name unavailable,SUOZZI,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,TENNEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1829,Jon,TESTER,SENATOR,D,MT,N/A,T000464,114
1226,Roger,WICKER,SENATOR,R,MS,N/A,W000437,114
2021,Kevin,YODER,REPRESENTATIVE,R,KS,3,Y000063,114
1256,Don,YOUNG,REPRESENTATIVE,R,AK,0,Y000033,114
