speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
1460,Robert,ADERHOLT,REPRESENTATIVE,R,AL,4,A000055,114
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
1558,Tammy,BALDWIN,SENATOR,D,WI,N/A,B001230,114
2311,Nanette,BARRAGAN,REPRESENTATIVE,D,CA,N/A,B001300,115
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
2153,Joyce,BEATTY,REPRESENTATIVE,D,OH,3,B001281,114
2314,Matt,BIGGS,REPRESENTATIVE,R,FL,N/A,G000578,115
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2076,Richard,BLUMENTHAL,SENATOR,D,CT,N/A,B001277,114
1464,Roy,BLUNT,SENATOR,R,MO,N/A,B000575,114
2194,Cory,BOOKER,SENATOR,D,NJ,N/A,B001288,114
1687,John,BOOZMAN,SENATOR,R,AR,N/A,B001236,114
2106,Julia,BROWN,REPRESENTATIVE,D,CA,26,B001285,114
1751,Michael,BURGESS,REPRESENTATIVE,R,TX,26,B001248,114
153,Richard,BURR,SENATOR,R,NC,N/A,B001135,114
2197,Bradley,BYRNE,REPRESENTATIVE,R,AL,1,B001289,114
165,Ken,CALVERT,REPRESENTATIVE,R,CA,42,C000059,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
1828,Robert,CASEY,SENATOR,D,PA,N/A,C001070,114
1925,Bill,CASSIDY,SENATOR,R,LA,N/A,C001075,114
99999999999999,,CHENEY,N/A,Party information Unavailable,State Info Unavailable,N/A,9999999999999999,115
,,CLEAVER,REPRESENTATIVE,D,MO,5,99999999999999999,114
208,James,CLYBURN,REPRESENTATIVE,D,SC,6,C000537,114
213,Thad,COCHRAN,SENATOR,R,MS,N/A,C000567,114
,,COHEN,REPRESENTATIVE,D,TN,9,99999999999999999,114
2297,James,COMER,REPRESENTATIVE,R,KY,N/A,C001108,115
1984,Christopher,COONS,SENATOR,D,DE,N/A,C001088,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1774,Jim,COSTA,REPRESENTATIVE,D,CA,16,C001059,114
2144,Kevin,CRAMER,REPRESENTATIVE,R,ND,0,C001096,114
250,Mike,CRAPO,SENATOR,R,ID,N/A,C000880,114
1604,Joseph,CROWLEY,REPRESENTATIVE,D,NY,14,C001038,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
2320,Val,DEMINGS,REPRESENTATIVE,D,FL,N/A,D000627,115
303,Lloyd,DOGGETT,REPRESENTATIVE,D,TX,35,D000399,114
2123,Tammy,DUCKWORTH,REPRESENTATIVE,D,IL,8,D000622,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1857,Keith,ELLISON,REPRESENTATIVE,D,MN,5,E000288,114
2283,Joni,ERNST,SENATOR,R,IA,N/A,E000295,114
2342,Adriano,ESPAILLAT,REPRESENTATIVE,D,NY,N/A,E000297,115
1722,David,EVANS,REPRESENTATIVE,D,GA,N/A,S001157,115
2067,Blake,FARENTHOLD,REPRESENTATIVE,R,TX,27,F000460,114
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
2179,Deb,FISCHER,SENATOR,R,NE,N/A,F000463,114
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1633,Jeff,FLAKE,SENATOR,R,AZ,N/A,F000444,114
1791,Virginia,FOXX,REPRESENTATIVE,R,NC,5,F000450,114
414,Rodney,FRELINGHUYSEN,REPRESENTATIVE,R,NJ,11,F000372,114
1895,Marcia,FUDGE,REPRESENTATIVE,D,OH,11,F000455,114
2122,Tulsi,GABBARD,REPRESENTATIVE,D,HI,2,G000571,114
2314,Matt,GAETZ,REPRESENTATIVE,R,FL,N/A,G000578,115
2226,Ruben,GALLEGO,REPRESENTATIVE,D,AZ,7,G000574,114
1395,Mitch,GARDNER,SENATOR,R,KY,N/A,M000355,115
2359,Greg,GIANFORTE,REPRESENTATIVE,R,MT,N/A,G000584,115
