speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2239,Rick,ALLEN,REPRESENTATIVE,R,GA,12,A000372,114
1838,Gus,BILIRAKIS,REPRESENTATIVE,R,FL,12,B001257,114
2194,Cory,BOOKER,SENATOR,D,NJ,N/A,B001288,114
153,Richard,BURR,SENATOR,R,NC,N/A,B001135,114
2197,Bradley,BYRNE,REPRESENTATIVE,R,AL,1,B001289,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
99999999999999,First Name unavailable,CARBAJAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
99999999999999,First Name unavailable,CHENEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
213,Thad,COCHRAN,SENATOR,R,MS,N/A,C000567,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
1774,Jim,COSTA,REPRESENTATIVE,D,CA,16,C001059,114
2098,Tom,COTTON,SENATOR,R,AR,N/A,C001095,114
1670,John,CULBERSON,REPRESENTATIVE,R,TX,7,C001048,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
1850,Joe,DONNELLY,SENATOR,D,IN,N/A,D000607,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
99999999999999,First Name unavailable,FASO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1633,Jeff,FLAKE,SENATOR,R,AZ,N/A,F000444,114
2226,Ruben,GALLEGO,REPRESENTATIVE,D,AZ,7,G000574,114
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
478,Luis,GUTIERREZ,REPRESENTATIVE,D,IL,4,G000535,114
1933,Gregg,HARPER,REPRESENTATIVE,R,MS,3,H001045,114
1937,Martin,HEINRICH,SENATOR,D,NM,N/A,H001046,114
612,Walter,JONES,REPRESENTATIVE,R,NC,3,J000255,114
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
1724,Steve,KING,REPRESENTATIVE,R,IA,4,K000362,114
1936,Leonard,LANCE,REPRESENTATIVE,R,NJ,7,L000567,114
1668,James,LANGEVIN,REPRESENTATIVE,D,RI,2,L000559,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1781,Daniel,LIPINSKI,REPRESENTATIVE,D,IL,3,L000563,114
99999999999999,First Name unavailable,MAST,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
791,Robert,MENENDEZ,SENATOR,D,NJ,N/A,M000639,114
1900,Jeff,MERKLEY,SENATOR,D,OR,N/A,M001176,114
1694,Lisa,MURKOWSKI,SENATOR,R,AK,N/A,M001153,114
859,Bill,NELSON,SENATOR,D,FL,N/A,N000032,114
2202,Donald,NORCROSS,REPRESENTATIVE,D,NJ,1,N000188,114
1930,Erik,PAULSEN,REPRESENTATIVE,R,MN,3,P000594,114
1835,Ed,PERLMUTTER,REPRESENTATIVE,D,CO,7,P000593,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
924,Rob,PORTMAN,SENATOR,R,OH,N/A,P000449,114
99999999999999,First Name unavailable,ROSEN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1003,Bobby,RUSH,REPRESENTATIVE,D,IL,1,R000515,114
99999999999999,First Name unavailable,SCHNEIDER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
99999999999999,First Name unavailable,SOTO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2290,Dan,SULLIVAN,SENATOR,R,AK,N/A,S001198,114
99999999999999,First Name unavailable,TENNEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1829,Jon,TESTER,SENATOR,D,MT,N/A,T000464,114
1155,Mac,THORNBERRY,REPRESENTATIVE,R,TX,13,T000238,114
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
2166,Marc,VEASEY,REPRESENTATIVE,D,TX,33,V000131,114
1879,Peter,WELCH,REPRESENTATIVE,D,VT,0,W000800,114
1226,Roger,WICKER,SENATOR,R,MS,N/A,W000437,114
1256,Don,YOUNG,REPRESENTATIVE,R,AK,0,Y000033,114
