speech_id,topic_id,word_count,speech_text,file_name,speaker_id,session_title,year,day,month
848,topic-id,594,"Mr.Speaker, I rise today to bring attention to a very critical issue that has occurred concerning our skies and the control thereof.  Our U.airspace is the busiest airspace in the world and, alone, is the safest and most successful. We have over 87,000 flights per day in the United States airspace. Our wonderful friends from Canada, just to the north, have only a mere fraction of that.  For decades, our air traffic control has been successfully managed under the FAA with the oversight of Congress and the American taxpayer. Like any system, there is always room for improvement and modernization. However, there are some who think that the only way to get to modernization is through privatization. This could not be further from the truth.  Congress will soon begin debating an FAA reauthorization bill. Chairman Shuster and the Committee on Transportation and Infrastructure have done a commendable job and worked tirelessly to craft a bill that brings much-needed reforms to the However, I strongly disagree with the idea to give control of air traffic services to a private corporation governed by a board made up of special interests. There are just too many reasons why this is a bad idea.  Under the plan, the corporation would operate air traffic control by charging flyers user fees. A private corporation concerned with raising money from user fees will be heavily incentivized to prioritize air traffic services where it can raise the most money.  This incentive would be very harmful to constituents like mine in rural areas who could very well see a reduction in air traffic services.  Further, a private user fee model would undoubtedly reduce revenues to the Airport and Airway Trust Fund, as the administration's own budget predicts. This fund is critical for upgrades and maintenance in small- and medium-sized airports across the country.  Reliable air traffic services and airport infrastructure are essential for rural areas to attract business, for economic growth, and for Americans to have access to safe and efficient travel. This plan is bad for rural  Spinning off air traffic control to a private corporation is also a major liability for the American taxpayer. The administration's budget predicts that privatization of air traffic control would cost almost $46 billion over 10 years. These costs would be compounded by the fact that the private corporation will be required to hire all current Federal air traffic employees, continue to contribute to their Federal benefits and healthcare, and continue to collectively bargain with their union representatives. This is hardly privatization and hardly modernization.  Even more concerning, the taxpayers would likely be on the hook if the corporation took on more debt than it can pay for and is unable to safely operate our skies.  Yes, the bill says there is no Federal guarantee for the corporation, but this hasn't stopped the Federal Government from being forced to bail out other so-called private corporations to the tune of hundreds of billions of dollars such as Fannie Mae and Freddie  Our airspace is a public resource and a great national treasure. Control over it should not be handed over to a private board with no oversight from Congress and, therefore, no obligation to[[Page H5889]]represent the best interests of the citizens of the United                              {time}  1215  Modernization should continue to be our goal, and Congress can get there without jeopardizing control and safety of our national airspace.  I look forward to working with my colleagues and the President to modernize our airspace while making sure that it remains the safest and most accessible in the world.                          ____________________",CREC-2017-07-17-pt1-PgH5888-2.txt,2244,HONORING FLORIDA HIGHWAY PATROL MASTER SERGEANT WILLIAM BISHOP,2017.0,17.0,July
885,topic-id,369,"Mr.Speaker, I thank the gentleman for yielding.  Mr.Speaker, I rise today in support of the reauthorization of the HBCU Historic Preservation program. There are ten HBCUs in North The Johnson Smith University is in my district.  I am pleased to see strong bipartisan support that recognizes how integral Historically Black Colleges and Universities are to our  I am a proud graduate twice of North Carolina A&T, a retired 40-year professor at Bennett College--both HBCUs in  Most of the structures that this program will help preserve date back to the founding of these schools, most founded in the 19th century. These structures teach us about the lengths that African Americans went through to be educated and to fight for their place in American society.  They also provide important lessons for today, reminding us of how far we have come as a society and how these structures were once built to cope with Jim Crow America but now are used to educate our future lawyers, doctors, and politicians.  They also remind us of how far we have to go, how we must continue to address the numerous inequities HBCUs face compared to other universities when it comes to educating the next generation.  Funding from this program finances repairs that schools with large endowments take for granted, repairs from water damage, asbestos, lead paint, improvements to heating and ventilation systems, and increased physical accessibility for the disabled.  The program helps modernize HBCU campuses, creating a suitable environment for learning and achievement, while allowing these institutions to attract prospective students who deserve an education.  W.E.DuBois reminded us: Of all of the civil rights for which the world has struggled and fought for for 500 years, but the right to learn is undoubtedly the most fundamental.  In short, Mr.Speaker, this program is necessary to update HBCU infrastructure and maintain their competitive edge as institutions of higher learning supporting that fundamental right.  The President has said these schools are a priority for his administration. They are absolutely a priority for me as well as for my colleagues of the CBC and the bipartisan HBCU So passing it proves that Congress can come together to achieve something substantial for these schools and continue the conversation surrounding  ",CREC-2017-06-27-pt1-PgH5207.txt,2201,HONORING FLORIDA HIGHWAY PATROL MASTER SERGEANT WILLIAM BISHOP,2017.0,27.0,July
929,topic-id,197,"Madam Speaker, if history has taught us anything over the years, it is that freedom is not free. It comes at a great price.  It is easy to take for granted the freedoms we enjoy, but this Military Appreciation Month I pray that we all reflect upon the sacrifices the men and women of our Armed Forces have made for our liberty and our security.  Specifically, I am reminded today of the 5,100 dedicated men and women serving at Dyess Air Force Base, home of the 7th Bomb Wing and the 317th Airlift Group, and the 40,000 veterans in my district in west  It is with them in mind, Madam Speaker, that I would like to express my gratitude for those who have served, my sorrow for those who did not make it back home, and my condolences to those who have lost someone dear in service to our great country. Let us never forget them. Let us always remind our children and grandchildren of the sacrifices of those who gave up their today so that we can have our tomorrow.  God bless our men and women in uniform. And God bless these United States of                          ____________________",CREC-2017-05-22-pt1-PgH4417-5.txt,99999999999999,HONORING THE HEROES OF OUR ARMED FORCES,2017.0,22.0,July
923,topic-id,1131,"Madam President, I rise to recognize the first anniversary of a horrific tragedy that shook this One year ago, in the early morning hours of June 12, 2016, we all witnessed an unthinkable act of hatred and terror at the Pulse nightclub in Orlando, It was Pride Month and Latin night, and dozens of gay, lesbian, bisexual, and transgender people, along with friends and family, were gathered simply to have fun in what should have been a place of acceptance, affirmation, and safety. In a matter of moments, what should have been a celebration turned into one of the worst mass shootings in American history--a targeted act of terror and hate, an attack on the freedoms we all hold dear. These 49 innocent people lost their lives in this attack, and 53 others were wounded. Many, many others bear the emotional scars.  This was not only a deadly act of domestic terrorism; it was a hate crime--a crime that targeted victims because of who they were and was designed not just to harm its victims but to terrorize everyone in the community.  Last year, I came to the floor to read the names and tell the stories of the victims of this massacre in Orlando, because we cannot and we must not forget these men and women. Their stories need a voice. Today, I rise again to remember the victims.  As I did 1 year ago, I come to the floor to ask my colleagues to find the courage to stand up, speak out, and act to confront the rising tide of hate crimes and discrimination in We must never forget the victims of this hate crime, and we must honor them with action.  While the Pulse shooting was an unimaginable horror, it is, sadly, far from the only act of violence that has been perpetrated out of hatred. Even before June 12 of last year, we had seen an alarming increase in reports of hate crimes against LGBTQ people but also against racial and religious minorities and immigrants. In the aftermath of a divisive election, we saw hundreds of documented instances of discrimination, harassment, and even violence against members of minority communities as well as increased hostility within our Nation's schools. In this year alone, at least 11 transgender people have been murdered, most of them women of color.  The fact is that many members of racial, ethnic, disability, and religious minority communities, as well as LGBT people, live in very real fear for their safety. They are scared, and it is[[Page S3385]]incumbent upon President Trump as our Nation's leader to demonstrate to them and to all Americans that discrimination and violence against any individual because of who he is, whom he loves, and how he worships will not be tolerated in this country.  When I stood here last year, I called for a greater investment in the Federal Government's effort to both try to prevent hate crimes and fully investigate and prosecute them whenever they happen. After President Trump took office, I was joined by a number of my Senate colleagues in urging him and the Attorney General to support robust funding for the Department of Justice's programs that combat bias-motivated crimes. I believe a documented increase in hate crimes demands an increase in the resources that are committed to fighting this problem. Yet the budget put forward by President Trump and Attorney General Sessions seeks no increases. In fact, it proposes cutting more than 100 staff from the Department of Justice's Civil Rights  This administration has failed to step up and speak out against this disturbing trend across our country or to commit the resources necessary to fight it.  Instead of showing the moral leadership our Nation needs in the face of increasing hatred and division, President Trump and his administration have taken steps to roll back our Nation's progress in many areas, including progress for the LGBT community.  Rather than issue a proclamation recognizing Pride Month and committing to address the many challenges still facing LGBT Americans, President Trump recently issued an Executive order that could open the door to discrimination with Federal taxpayer dollars.  Rather than stand up for transgender students facing bullying, harassment, and discrimination, this administration rescinded guidance to schools about the rights of those vulnerable young people under Federal law.  Rather than building on the steps taken to better understand the needs of LGBT people by simply counting us, the Trump administration has walked back efforts to ask about LGBT Americans in Federal surveys at the Department of Health and Human Services and the Census  Simply put, President Trump has not lived up to his vow to be a President for all  But where I come from, in Wisconsin, our State motto consists of one word: ``Forward.'' I believe that no matter who is in the Oval Office, our country must move in only one direction--forward.  Remember, while Pride Month is, of course, about celebration--of who we are and of how far we have come--it is just as much about bravely standing up and speaking out so that others will not feel compelled to live in silence.  To the survivors of the Pulse shooting and the families and friends of those who were murdered and who feel the wounds of this tragedy most deeply, we hear your voices and we are inspired by your strength.  As a community, we have never been deterred by tragedy and will not be now. One of the early leaders in our fight for equality was Harvey Milk, and he was also struck down by violent hatred. Harvey Milk famously said: ``Hope will never be silent.''  So today I rise to remind us of the power of hope in the face of tragedy. We must continue to work to pass on to the next generation a country that is more equal, not less. We must remain strong in fighting any rollback of progress, large or small.  There is more work to be done to ensure that all Americans are protected from hatred and discrimination, and the work toward full equality for LGBTQ people and their families remains far from complete.  For myself and those who stand united this Pride Month, we are guided by our uniquely American values. It is about freedom--the freedom to realize our founding belief that all Americans are created equal under the law. It is about fairness--whether gay, lesbian, bisexual, and transgender Americans deserve to be treated just like their family members, their friends, their neighbors, their fellow workers. It is about opportunity--about whether every American gets to dream the same dreams, chase the same ambitions, and have the same shot at success.  This is the promise of America, and we must fight to make sure we keep it.  I yield the floor.                          ____________________",CREC-2017-06-12-pt1-PgS3383-3.txt,1558,EXECUTIVE SESSION,2017.0,12.0,July
689,topic-id,924,"Mr.President, over the past few months, Congress has passed 14 different resolutions that are going to save the American people money and are going to make it a lot easier for our economy to grow. There have been 14 times since February that we have struck down unnecessary, burdensome, and costly regulations.  These were called ``midnight regulations'' because they came at the end of the Obama administration. Some came out, actually, after the Presidential election had been completed. The outcome was known, and, still, the outgoing administration tried to continue with what President Obama's Chief of Staff at one time called ``audacious executive actions.'' Half of these 14 regulations--half of them--were actually put in place after the November Presidential election.  When one thinks about the election last year in November, President Obama said time and again during the campaign that his agenda was on the ballot. The American people rejected that agenda, and the President dumped these new rules on the American people as a parting shot. We wiped out 14 of these regulations--wiped them off the books.  In one resolution, we rolled back an important part of President Obama's war on coal. That was the so-called stream buffer rule. It was designed to shut down a lot of the surface coal mining in this country. It would have destroyed up to one-third of coal mining jobs in So we passed a resolution that will protect coal mining jobs and protect American energy independence.  There was another resolution we passed that restores the role of local land managers in deciding how best to use Federal land. Before the Obama administration, the local experts were the ones who would help decide how Federal land could be used in so many areas around the country. These are the people on the ground. They are the ones who know best what works there. They are the ones with the best sense of how to balance all of the different ways that land can be used. That could be things like recreation, energy production, and grazing.  Well, the Obama administration said it wasn't interested in hearing from the local experts anymore. It decided to put the decisions--all of those decisions--in the hands of unelected, unaccountable bureaucrats in Washington, So Congress passed a resolution that says these are decisions that affect local communities and those communities should have the say--and a significant amount of say--in how decisions get made.  When we look at these 14 resolutions all together, they will save Americans over $4 billion and more than 4 million hours of paperwork because not only are the regulations expensive, they are burdensome and time-consuming.[[Page S2895]]  I can tell my colleagues this is just the beginning. These resolutions are just one tool that we have to strike down bad regulations. There is much more that Congress can do and will do, and there is much more that the Trump administration can do.  The administration has already made it clear that the bureaucrats in Washington are not in charge anymore. I plan to make sure the Trump administration keeps up the pace and tosses some of the worst regulations and rules into the garbage where they belong.  A good place to start would be for Ryan Zinke, the Secretary of the Interior, to throw out another rule that makes it more difficult to produce American energy. This regulation supposedly tries to reduce how much methane gets lost in oil and gas production. There is always some unprocessed natural gas that gets released at gas and oil wells. Energy producers try to gather up this gas and then ship it to a processing plant where, of course, it can be sold. It can be used by customers, and taxes are paid on it that go to State and local governments, as well as money that is raised by the sales for the companies themselves.  To do that, the producers need small pipelines. They need these small pipelines to collect the unprocessed gas from the wells and to get it to the processing plant. Here is the problem: We don't have enough of these gathering lines. Without the gathering lines, the only option is for that gas to get burned, and that extra natural gas will escape into the air.  So what do the bureaucrats in Washington say? They could have addressed the real reason this gas is being lost; that is, the fact that they haven't allowed enough of these gathering lines on Federal land. Instead, they decided to write a regulation that makes it tougher for us to produce American energy here in The Obama administration blocked the permits to build the gathering lines.  So this methane rule is a terrible regulation. It is redundant. It is unnecessary. I believe it is illegal, and it needs to go. Secretary Zinke should wipe the slate clean and get rid of this outrageous rule immediately. He should also order the bureaucrats who work for him to start approving more of these gas-gathering lines. That is what we really need. We need to make energy as clean as we can, as fast as we can, and do it in ways that do not raise costs for American families. We need to balance thoughtful regulation with a growing economy. We can have both.  The Obama administration absolutely failed to strike the right balance. The Trump administration and Congress have a lot more we can do to make sure we get the balance right.  Mr.President, I yield the floor.  The PRESIDING The Senator from North  ",CREC-2017-05-11-pt1-PgS2894-3.txt,1881,EXECUTIVE SESSION,2017.0,11.0,June
713,topic-id,152,"Madam President, I would like to take the opportunity to express my appreciation to Sean O'Brien for his hard work as an intern in my Washington, DC, office. I recognize his efforts and contributions to my office as well as to the State of  Sean is a native of Illinois and a graduate of American University, School of International He received a degree in international studies. He has demonstrated a strong work ethic, which has made him an invaluable asset to our office. The quality of his work is reflected in his great efforts over the last several months.  I want to thank Sean for the dedication he has shown while working for me and my staff. It is a pleasure to have him as part of our team. I know he will have continued success with all of his future endeavors. I wish him all my best on his journey.                          ____________________",CREC-2017-05-15-pt1-PgS2931-6.txt,1881,EXECUTIVE SESSION,2017.0,15.0,May
765,topic-id,134,"Mr.Speaker, mandates seldom work. Markets do work.  My friends on the Democratic side of the aisle haven't pointed out that 19 million Americans have chosen to pay the tax penalty to the IRS, rather than be forced into one of these ObamaCare plans.  They talk about all the people who have gotten coverage. Most of them got coverage when the bill that is now called ObamaCare expanded Medicaid to healthy adults and paid 100 percent of the cost to cover those individuals at a cost right now of about $70 billion a year.  Mandates don't work; markets do. I choose less government mandate, more personal freedom.  Vote for the rule; vote for the bill. Let's restore markets and freedom to health care in  Mr.Mr.Speaker, I yield 1 minute to the gentlewoman from California (",CREC-2017-05-04-pt1-PgH4114-6.txt,62,ORDER FOR ADJOURNMENT,2017.0,4.0,May
879,topic-id,220,"Mr.Speaker, I yield myself such time as I may consume.  Mr.Speaker, H.1135 reauthorizes the Historically Black Colleges and Universities Historic Preservation program. This program provides grants to revitalize and conserve historic structures at Historically Black Colleges and Universities in  I am very proud and grateful of the five HBCUs we have in Virginia: Virginia State, Norfolk State, Hampton University, Virginia Union University, and Virginia University of  I point out that the Nation's first elected African-American Governor, Douglas Wilder, was a graduate of Virginia Union  Since the program was first authorized in 1988, as Mr.Cook has said, there has been over $60 million in grants to help restore iconic structures on many of these college campuses, and two-thirds of this money appropriated has been leveraged to generate matching funds to maximize the impacts of taxpayer dollars. But despite all the progress made with respect to revitalizing these campuses, there is still a lot of work that remains to be done in all 107  Reauthorization and sustained support for this program is long overdue. So I would like to thank my esteemed colleague from South Carolina (Mr.Clyburn) for all of his hard work and relentlessness to bring this bill to the attention of  I urge my colleagues to join in supporting this good bill.  Mr.Speaker, I reserve the balance of my time.  ",CREC-2017-06-27-pt1-PgH5207.txt,2272,COUNTERING IRAN'S DESTABILIZING ACTIVITIES ACT OF 2017,2017.0,27.0,June
881,topic-id,20,"Mr.Speaker, I yield as much time as he may consume to the gentleman from South Carolina (Mr.Clyburn), the distinguished leader.  ",CREC-2017-06-27-pt1-PgH5207.txt,2272,"PROVIDING FOR CONSIDERATION OF H.R. 2192, PUBLIC HEALTH SERVICE ACT",2017.0,27.0,June
884,topic-id,12,"Mr.Speaker, I yield 3 minutes to the gentlewoman from North Carolina (",CREC-2017-06-27-pt1-PgH5207.txt,2272,EXECUTIVE CALENDAR,2017.0,27.0,May
