speech_id,topic_id,word_count,speech_text,file_name,speaker_id,session_title,year,day,month
1950,topic-id,184,"Mr.Speaker, recently, the Appling County community mourned the loss of lifelong resident Roy  He was a loving husband to his wife of 59 years, Georgia, and a dedicated father to his three children: Tami, Jeff, and Roy was an active member of the community. He was a member and a deacon at the Baxley First Baptist Church; a past director of Appling County Chamber of Commerce; and a recipient of the Chamber Award of Excellence in  Roy was awarded the Appling County Chamber of Commerce Citizen of the Year award in 1981.  During my time traveling the 12th District of Georgia, Roy was one of those people who I would always make sure to visit to gain insight on serving the great folks of the 12th  Mr.Speaker, we are losing our greatest generation, but as Members of Congress and as Americans, we must not forget the lessons they have taught us. Every village, every community, has a man of peace and influence. In Appling County, that man was Roy  Baxley, Georgia, is a better place because of Roy He will be remembered often.                          ____________________",CREC-2017-07-24-pt1-PgH6200.txt,2239,EXECUTIVE SESSION,2017.0,24.0,May
1913,topic-id,196,"Mr.Chair, I just want to point out, when I came to the Air Force in 1985, we have since then reduced our ICBM force by 60 percent. Enough is enough. Four hundred is the level we should not go below.  Our strategic nuclear force enterprise is America's force of last resort and has, for decades, asserted peace through strength for the United States and its allies around the world.  I would like to remind my colleagues that every one of us in the House and the many millions of Americans we represent have lived and prospered in peace precisely because we have made the conscious decision as a nation many years ago to keep a strong, responsive, and resilient nuclear deterrent.  The ICBM leg of the nuclear triad is, by design, the largest, safest, and most responsive part of our central strategic forces. It is the very foundation of our nuclear deterrent, and we must preserve the longstanding bipartisan consensus that our ICBMs be kept at high levels of alert and at sufficient numbers to ensure our nuclear deterrent stays credible.  As we continue down to a new START level, a treaty level of 400 ICB",CREC-2017-07-13-pt1-PgH5801-3.txt,99999999999999,MEDICARE PART B IMPROVEMENT ACT OF 2017,2017.0,13.0,May
2139,topic-id,23,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.                          ____________________",CREC-2017-04-07-pt1-PgS2443-2.txt,1881,MEDICARE PART B IMPROVEMENT ACT OF 2017,2017.0,7.0,July
2078,topic-id,613,"Mr.Speaker, I yield myself such time as I may consume.  Mr.Speaker, I rise to express my strong support for 187, Relating to Efforts to Respond to the Famine in South Sudan, as amended, which passed out of the Foreign Affairs Committee, and has received bipartisan support.  As always, Mr.Speaker, I thank and appreciate the leadership of Chairman Royce, Chairman Smith, and Ranking Member  The United Nations has declared what is going on now in four countries as potentially the worse humanitarian crisis since the U.was formed in 1945. Famine has been declared in one country, and three others are at risk of famine. Famine might be averted in Somalia if the rains come. In Nigeria and Yemen, famine might be averted if the world acts in time.  But South Sudan, which is the world's newest nation, is currently experiencing famine. The United Nations defines famine as meaning over 20 percent of the population has access to only 2,100 calories per day. Thirty percent of children are malnourished. And 2 to 4 people die per day because of lack of food. Tragically, South Sudan meets all three conditions.  Over the years, the U.has played a leadership role in the region. The U.has helped South Sudan throughout their struggle for independence, and has tried to help the world's newest nation over the last several years before and during the conflict.  The tragedy is the people of South Sudan are in the midst of a famine, not because of a drought or other natural disaster, but because of ongoing conflict. There is heavy responsibility on all sides of the fighting. There is no innocent party here.  In South Sudan, the U.has reported roughly 5 million people who are in urgent need of food and nutritional assistance. There are almost 2 million internally displaced persons in camps in South Sudan, and 2,400 South Sudanese refugees arrive in Uganda every single day.  If the world does not act, 5 million people will be at risk for starvation by mid-2017. Without urging humanitarian intervention, more civilians will continue to die from acute malnutrition, and millions more will remain at risk.  If we fail to act prior to the upcoming rainy season, which is May to August, this will create additional problems that will further impede humanitarian efforts. Unfortunately, the areas where famine has been declared have also seen some of the most intense fighting.  The amendment to 187 calls for USAID to continue providing desperately needed and locally appropriate food aid through the Food for Peace and Emergency Food Security Programs, and calls on the Government of South Sudan to declare and observe a cessation of hostilities to allow food and essential supplies to reach affected civilians.  The resolution urges the Government of South Sudan to allow immediate and unrestricted humanitarian access to the southern unity region, where the famine is currently underway.  The amendment also condemns all threats and violence against civilian populations and aid workers, including over 70 humanitarian aid workers that have been killed since the conflict began.  The resolution condemns the brutal attack by the South Sudanese military on humanitarian aid workers, including Americans at the Terrain Camp in July of last year.  The resolution condemns the multiple instances in which security forces have looted humanitarian assistance destined for civilians in need, and supports the effort of the U.Government working with partners in the international community, including the U.N., the African Union, and the European Union, to facilitate humanitarian access to affected areas, and encourages greater diplomatic pressure on the parties to return to the negotiation table to stop the violence and to allow full humanitarian access.  Mr.Speaker, I reserve the balance of my time.  ",CREC-2017-04-25-pt1-PgH2832.txt,1996,MEDICARE PART B IMPROVEMENT ACT OF 2017,2017.0,25.0,July
2079,topic-id,19,"Mr.Speaker, I yield 2 minutes to the gentleman from New York (Mr.Crowley), my good friend and Democratic Caucus chairman.  ",CREC-2017-04-25-pt1-PgH2832.txt,1996,COMMEMORATING THE 10TH ANNIVERSARY OF THE TRAGIC EVENTS AT VIRGINIA,2017.0,25.0,July
2081,topic-id,12,"Mr.Speaker, I yield 2 minutes to the gentleman from New Jersey (Mr.Payne).  ",CREC-2017-04-25-pt1-PgH2832.txt,1996,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2018,2017.0,25.0,July
2083,topic-id,11,"Mr.Speaker, I yield 4 minutes to the gentlewoman from Texas (",CREC-2017-04-25-pt1-PgH2832.txt,1996,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2018,2017.0,25.0,July
2084,topic-id,19,"Mr.Speaker, I yield 3 minutes to the gentleman from New York (Mr.Suozzi), my fellow colleague on the Foreign Affairs  ",CREC-2017-04-25-pt1-PgH2832.txt,1996,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2018,2017.0,25.0,July
2086,topic-id,119,"Mr.Speaker, I have no more speakers. I propose to close.  Mr.Speaker, this crisis can be stopped in its tracks. There is no need for millions to die. The world needs to step up as it did in the Ebola crisis.  The U.needs to continue to lead. Our contribution is vital and is based on the size of our economy and the fact that other countries who are not as fortunate contribute in different ways. But the entire world should and does participate.  In 2011, 200,000 people had to die in Somalia before the world took notice and acted. This should never happen again.  Mr.Speaker, I ask for an ``aye'' vote, and I yield back the balance of my time.  ",CREC-2017-04-25-pt1-PgH2832.txt,1996,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2018,2017.0,25.0,July
2095,topic-id,212,"Mr.Speaker, I rise today to honor Pastor Dave Kirkland, who led us in the opening prayer. Pastor Kirkland is appointed as the pastor of Dulin United Methodist Church in Falls Church, Virginia, where he has been the pastor for the last 17 years.  Previously, he was appointed to Del Ray United Methodist Church in Alexandria, Virginia, for 6 years and associate pastor at Asbury United Methodist Church in Harrisonburg, Virginia, for 4 years.  Dave's passion in ministry is related to the great Commandment: to love God with all your heart, soul, and mind, and to love your neighbor as yourself.  This is articulated in preaching, raising money, and good deeds performed by the congregation through reaching out to the lost and the least.  A highlight of this ministry of hope at Dulin: over 60 homeless persons each Sunday morning are served a breakfast, attend a worship service, and are given toiletries and assistance cards to purchase items at Giant  Dulin is engaged in several local ministries, such as Homeless Shelter, Homestretch, Rebuilding Together, and Meals on Wheels; and he also supports a child rescue center in Sierra  Mr.Speaker, I am honored to welcome Pastor Dave today to the House of Representatives, and I personally thank him for offering the opening prayer.                          ____________________",CREC-2017-06-13-pt1-PgH4865-6.txt,2272,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2018,2017.0,13.0,April
