speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2244,Ralph,ABRAHAM,REPRESENTATIVE,R,LA,5,A000374,114
2201,Alma,ADAMS,REPRESENTATIVE,D,NC,12,A000370,114
1695,Lamar,ALEXANDER,SENATOR,R,TN,N/A,A000360,114
2239,Rick,ALLEN,REPRESENTATIVE,R,GA,12,A000372,114
99999999999999,First Name unavailable,ARRINGTON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2270,Brian,BABIN,REPRESENTATIVE,R,TX,36,B001291,114
99999999999999,First Name unavailable,BACON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2238,Barry,BARR,REPRESENTATIVE,R,GA,11,L000583,114
99999999999999,First Name unavailable,BARRAGAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
1965,Michael,BENNET,SENATOR,D,CO,N/A,B001267,114
99999999999999,First Name unavailable,BERGMAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1838,Gus,BILIRAKIS,REPRESENTATIVE,R,FL,12,B001257,114
2063,Diane,BLACK,REPRESENTATIVE,R,TN,6,B001273,114
2076,Richard,BLUM,SENATOR,D,CT,N/A,B001277,114
99,Earl,BLUMENAUER,REPRESENTATIVE,D,OR,3,B000574,114
2076,Richard,BLUMENTHAL,SENATOR,D,CT,N/A,B001277,114
1464,Roy,BLUNT,SENATOR,R,MO,N/A,B000575,114
2092,Suzanne,BONAMICI,REPRESENTATIVE,D,OR,1,B001278,114
2194,Cory,BOOKER,SENATOR,D,NJ,N/A,B001288,114
99999999999999,First Name unavailable,BORDALLO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2243,Mike,BOST,REPRESENTATIVE,R,IL,12,B001295,114
2106,Julia,BROWN,REPRESENTATIVE,D,CA,26,B001285,114
,,BUDD,REPRESENTATIVE,R,GA,1,99999999999999999,114
1751,Michael,BURGESS,REPRESENTATIVE,R,TX,26,B001248,114
2127,Cheri,BUSTOS,REPRESENTATIVE,D,IL,17,B001286,114
1761,G.,BUTTERFIELD,REPRESENTATIVE,D,NC,1,B001251,114
2197,Bradley,BYRNE,REPRESENTATIVE,R,AL,1,B001289,114
172,Maria,CANTWELL,SENATOR,D,WA,N/A,C000127,114
99999999999999,First Name unavailable,CAPITO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1564,Michael,CAPUANO,REPRESENTATIVE,D,MA,7,C001037,114
99999999999999,First Name unavailable,CARBAJAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
179,Thomas,CARPER,SENATOR,D,DE,N/A,C000174,114
2159,Matt,CARTWRIGHT,REPRESENTATIVE,D,PA,17,C001090,114
1925,Bill,CASSIDY,SENATOR,R,LA,N/A,C001075,114
186,Steve,CHABOT,REPRESENTATIVE,R,OH,1,C000266,114
99999999999999,First Name unavailable,CHENEY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2055,David,CICILLINE,REPRESENTATIVE,D,RI,1,C001084,114
,,CLEAVER,REPRESENTATIVE,D,MO,5,99999999999999999,114
1912,Mike,COFFMAN,REPRESENTATIVE,R,CO,6,C001077,114
2121,Doug,COLLINS,REPRESENTATIVE,R,GA,9,C001093,114
99999999999999,First Name unavailable,COMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1805,K.,CONAWAY,REPRESENTATIVE,R,TX,11,C001062,114
1959,Gerald,CONNOLLY,REPRESENTATIVE,D,VA,11,C001078,114
231,Jim,COOPER,REPRESENTATIVE,D,TN,5,C000754,114
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
2098,Tom,COTTON,SENATOR,R,AR,N/A,C001095,114
1836,Joe,COURTNEY,REPRESENTATIVE,D,CT,2,C001069,114
99999999999999,First Name unavailable,CRIST,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2175,Ted,CRUZ,SENATOR,R,TX,N/A,C001098,114
1807,Henry,CUELLAR,REPRESENTATIVE,D,TX,28,C001063,114
99999999999999,First Name unavailable,CURTIS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DAVIDSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,DEMINGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
303,Lloyd,DOGGETT,REPRESENTATIVE,D,TX,35,D000399,114
1850,Joe,DONNELLY,SENATOR,D,IN,N/A,D000607,114
2123,Tammy,DUCKWORTH,REPRESENTATIVE,D,IL,8,D000622,114
99999999999999,First Name unavailable,DUFFY,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,DUNN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1857,Keith,ELLISON,REPRESENTATIVE,D,MN,5,E000288,114
2253,Tom,EMMER,REPRESENTATIVE,R,MN,6,E000294,114
344,Eliot,ENGEL,REPRESENTATIVE,D,NY,16,E000179,114
2283,Joni,ERNST,SENATOR,R,IA,N/A,E000295,114
355,Anna,ESHOO,REPRESENTATIVE,D,CA,18,E000215,114
99999999999999,First Name unavailable,ESPAILLAT,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,EVANS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2067,Blake,FARENTHOLD,REPRESENTATIVE,R,TX,27,F000460,114
1332,Dianne,FEINSTEIN,SENATOR,D,CA,N/A,F000062,114
2179,Deb,FISCHER,SENATOR,R,NE,N/A,F000463,114
1797,Michael,FITZPATRICK,REPRESENTATIVE,R,PA,8,F000451,114
1791,Virginia,FOXX,REPRESENTATIVE,R,NC,5,F000450,114
1969,Al,FRANKEN,SENATOR,D,MN,N/A,F000457,114
99999999999999,First Name unavailable,GALLAGHER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1973,John,GARAMENDI,REPRESENTATIVE,D,CA,3,G000559,114
99999999999999,First Name unavailable,GARDNER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1737,Scott,GARRETT,REPRESENTATIVE,R,NJ,5,G000548,114
99999999999999,First Name unavailable,GIANFORTE,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1801,Louie,GOHMERT,REPRESENTATIVE,R,TX,1,G000552,114
99999999999999,First Name unavailable,GOTTHEIMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1487,Kay,GRANGER,REPRESENTATIVE,R,TX,12,G000377,114
457,Chuck,GRASSLEY,SENATOR,R,IA,N/A,G000386,114
99999999999999,First Name unavailable,HANDEL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2026,Andy,HARRIS,REPRESENTATIVE,R,MD,1,H001052,114
2032,Vicky,HARTZLER,REPRESENTATIVE,R,MO,4,H001053,114
