speaker_id,first_name,last_name,type,party,state,district,bio_guide_id,congress_id
2244,Ralph,ABRAHAM,REPRESENTATIVE,R,LA,5,A000374,114
2029,Justin,AMASH,REPRESENTATIVE,R,MI,3,A000367,114
2054,Lou,BARLETTA,REPRESENTATIVE,R,PA,11,B001269,114
99999999999999,First Name unavailable,BARRAGAN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1881,John,BARRASSO,SENATOR,R,WY,N/A,B001261,114
2272,Donald,BEYER,REPRESENTATIVE,D,VA,8,B001292,114
1748,Marsha,BLACKBURN,REPRESENTATIVE,R,TN,7,B001243,114
2092,Suzanne,BONAMICI,REPRESENTATIVE,D,OR,1,B001278,114
1687,John,BOOZMAN,SENATOR,R,AR,N/A,B001236,114
2243,Mike,BOST,REPRESENTATIVE,R,IL,12,B001295,114
2106,Julia,BROWN,REPRESENTATIVE,D,CA,26,B001285,114
2233,Ken,BUCK,REPRESENTATIVE,R,CO,4,B001297,114
2018,Larry,BUCSHON,REPRESENTATIVE,R,IN,8,B001275,114
1751,Michael,BURGESS,REPRESENTATIVE,R,TX,26,B001248,114
165,Ken,CALVERT,REPRESENTATIVE,R,CA,42,C000059,114
,,CARDIN,SENATOR,D,MD,N/A,99999999999999999,114
1925,Bill,CASSIDY,SENATOR,R,LA,N/A,C001075,114
,,COHEN,REPRESENTATIVE,D,TN,9,99999999999999999,114
2259,Bonnie,COLE,REPRESENTATIVE,D,NJ,12,W000822,114
99999999999999,First Name unavailable,COMER,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1825,Bob,CORKER,SENATOR,R,TN,N/A,C001071,114
1692,John,CORNYN,SENATOR,R,TX,N/A,C001056,114
2098,Tom,COTTON,SENATOR,R,AR,N/A,C001095,114
1836,Joe,COURTNEY,REPRESENTATIVE,D,CT,2,C001069,114
250,Mike,CRAPO,SENATOR,R,ID,N/A,C000880,114
2175,Ted,CRUZ,SENATOR,R,TX,N/A,C001098,114
1670,John,CULBERSON,REPRESENTATIVE,R,TX,7,C001048,114
2138,Steve,DAINES,SENATOR,R,MT,N/A,D000618,114
99999999999999,First Name unavailable,DAVIDSON,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
99999999999999,First Name unavailable,DEMINGS,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1995,Jeff,DENHAM,REPRESENTATIVE,R,CA,10,D000612,114
2123,Tammy,DUCKWORTH,REPRESENTATIVE,D,IL,8,D000622,114
326,Richard,DURBIN,SENATOR,D,IL,N/A,D000563,114
1857,Keith,ELLISON,REPRESENTATIVE,D,MN,5,E000288,114
2253,Tom,EMMER,REPRESENTATIVE,R,MN,6,E000294,114
344,Eliot,ENGEL,REPRESENTATIVE,D,NY,16,E000179,114
1542,Michael,ENZI,SENATOR,R,WY,N/A,E000285,114
2283,Joni,ERNST,SENATOR,R,IA,N/A,E000295,114
2067,Blake,FARENTHOLD,REPRESENTATIVE,R,TX,27,F000460,114
